datetime,model,scene,case,sac_flow,sjr_flow,exports,cu_flow,ndo,dcc,smscg,vern_ec,sf_tidal_energy,anc,anh,bac,bdl,bdt,bet,cll,cse,dsj,emm2,frk,god,gys,gzl,hll,hol2,ibs,jer,mal,mtz,nsl2,obi,oh4,old,pct,ppt,rri2,rsl,sal,snc,srv,sss,tms,trp,tss,uni,vcu,vol,wci,x2
2008-04-07,RMA,cache,5,6742.59,3136.04,-8569.36,2150.38,4996.75,0.00,0.00,592.96,3.72,858.61,858.61,268.25,3995.27,602.37,240.68,1760.59,1760.59,239.89,380.95,244.10,7754.59,6461.10,8020.51,257.50,255.47,5747.24,282.44,4655.43,7006.79,1651.99,268.76,311.30,604.90,10922.05,263.76,572.78,262.55,223.49,4680.28,201.33,201.92,248.25,433.24,239.53,602.05,430.76,4829.94,381.36,74.55
2008-04-08,RMA,cache,5,5731.81,3129.08,-7835.96,2451.01,3733.18,0.00,0.00,646.33,3.86,910.21,910.21,266.19,4172.11,603.87,242.63,1871.32,1871.32,243.91,392.48,245.53,8089.11,6792.34,8619.99,257.90,255.99,5994.79,292.73,4711.82,7304.49,1865.62,266.81,310.64,603.70,11020.02,264.42,576.07,263.53,223.09,4929.18,198.99,206.15,252.80,464.12,246.05,608.95,426.64,5006.84,383.28,74.76
2008-04-09,RMA,cache,5,4759.77,3114.77,-7947.76,2400.20,2611.98,0.00,0.00,637.88,3.93,926.29,926.29,264.50,4301.41,626.96,244.79,1924.40,1924.40,248.31,401.86,247.35,8422.93,7104.61,9151.61,259.05,257.24,6245.82,300.35,4638.73,7535.74,2078.66,264.96,306.51,604.68,10774.38,266.67,580.20,264.13,223.66,5174.06,199.18,203.88,256.88,459.37,251.96,635.42,418.63,5157.48,366.67,74.61
2008-04-10,RMA,cache,5,4725.36,3128.50,-7586.46,2637.33,3518.34,0.00,0.00,620.58,3.70,1099.75,1099.75,264.49,4586.00,637.71,248.39,2229.78,2229.78,254.84,474.01,250.49,8921.67,7466.99,9543.55,258.84,257.00,6527.86,330.97,5254.50,8066.78,2300.25,264.68,302.12,618.73,11822.28,263.97,580.64,264.59,226.72,5414.42,206.95,201.39,280.07,429.64,264.36,634.14,410.64,5445.86,352.35,74.67
2008-04-11,RMA,cache,5,4592.91,3078.98,-7074.96,2921.03,3432.14,0.00,0.00,603.13,3.29,1509.60,1509.60,265.61,5026.11,624.77,255.67,2951.62,2951.62,266.63,670.09,257.25,9844.94,7940.06,10400.74,258.59,257.25,6865.68,400.85,6585.48,8967.29,2569.77,266.09,298.61,631.46,13776.47,257.07,581.31,264.86,231.92,5711.02,229.60,200.13,347.76,423.67,297.58,618.45,405.17,5900.29,366.02,76.67
2008-04-12,RMA,cache,5,4591.60,2988.99,-6668.96,3294.87,3680.69,0.00,0.00,601.25,2.77,2213.15,2213.15,266.02,5601.83,610.22,271.03,4117.00,4117.00,289.23,1058.15,272.11,11264.94,8678.46,11763.57,259.84,259.23,7355.07,539.60,8467.37,10257.66,2874.84,266.64,299.08,628.79,16220.13,250.17,580.70,264.94,241.48,6108.02,289.75,197.71,490.34,429.43,370.29,605.25,400.00,6571.00,379.62,79.55
2008-04-13,RMA,cache,5,4713.67,2956.49,-5903.66,3297.06,3595.25,0.00,0.00,561.79,2.29,3674.19,3674.19,267.79,6551.85,601.34,312.20,6367.90,6367.90,340.00,2068.61,317.83,13547.39,10023.09,14102.37,265.57,266.05,8232.18,907.38,11451.86,12268.87,3300.92,268.27,298.16,616.94,19695.95,247.31,575.69,264.86,271.62,6752.37,549.16,192.62,902.78,406.34,594.23,592.82,391.95,7755.32,370.64,82.49
2008-04-14,RMA,cache,5,6441.74,2941.79,-5435.86,3645.96,5683.27,0.00,0.00,551.83,1.89,4871.48,4871.48,272.65,7324.35,583.99,367.33,8609.88,8609.88,417.19,3102.70,396.36,15869.28,11833.22,17024.27,280.63,283.44,9370.57,1255.86,13731.67,14093.08,3987.01,272.93,294.81,606.04,21840.16,251.84,571.50,264.68,310.71,7490.25,784.29,183.74,1434.33,403.91,942.01,568.67,383.39,8841.67,372.11,87.27
2008-04-15,RMA,cache,5,6945.26,2907.13,-5439.36,3711.93,5891.50,0.00,0.00,539.67,1.74,4598.30,4598.30,281.95,7451.10,560.42,411.18,8308.98,8308.98,488.17,2846.95,443.56,16670.69,13301.50,18063.92,308.17,313.62,10452.04,1229.78,13145.09,14687.54,5159.13,281.60,289.84,594.60,20840.98,259.21,574.37,264.53,313.42,8093.97,636.08,171.37,1407.36,397.87,992.02,551.75,376.28,9241.49,353.27,87.46
2008-04-16,RMA,cache,5,7186.91,3036.06,-5712.86,2595.34,7174.10,0.00,0.00,502.58,1.95,4184.31,4184.31,299.90,7649.88,543.75,451.08,7419.63,7419.63,540.23,2280.48,450.96,16621.00,14206.01,17571.87,338.92,345.97,11307.40,1174.97,12269.45,14753.44,6008.08,298.76,291.54,576.23,19922.83,266.61,574.69,264.48,309.56,8701.01,483.80,166.06,1158.86,381.05,887.39,533.78,366.53,9629.39,350.68,86.39
2008-04-17,RMA,cache,5,6676.50,3100.12,-5957.96,2887.09,6446.69,0.00,0.00,485.50,2.55,3991.86,3991.86,321.16,8082.84,518.12,485.33,6911.26,6911.26,579.57,2026.34,466.48,16623.46,14659.63,17328.41,362.27,369.75,12001.81,1165.62,11823.99,14896.20,6210.09,319.61,296.98,557.93,19514.18,273.87,569.73,264.70,316.15,9282.99,439.68,164.29,1028.21,385.13,818.49,505.34,356.78,10076.83,354.64,85.77
2008-04-18,RMA,cache,5,8093.61,3037.65,-5935.36,3202.90,7054.53,0.00,0.00,460.30,3.42,3997.88,3997.88,340.27,8603.75,492.06,522.88,6898.29,6898.29,630.11,1947.28,504.16,16832.40,15022.41,17408.65,383.21,391.06,12657.44,1195.76,11831.86,15177.19,6251.62,338.67,307.44,537.49,19503.65,280.34,560.27,265.54,326.69,9930.31,419.50,162.72,1012.29,405.83,823.89,482.61,348.84,10595.56,365.39,85.69
2008-04-19,RMA,cache,5,8393.64,3020.71,-6300.26,2976.95,5860.28,0.00,0.00,441.08,4.30,3932.19,3932.19,364.16,9063.60,470.71,554.35,6752.72,6752.72,683.53,1861.70,542.47,17004.90,15339.55,17462.02,411.87,420.84,13252.51,1213.98,11645.84,15361.36,6318.69,362.47,322.05,512.88,19239.48,286.64,549.05,268.13,340.14,10550.05,382.70,163.23,980.96,394.82,825.34,460.21,343.20,10998.25,347.27,85.28
2008-04-20,RMA,cache,5,8475.73,3141.47,-7974.16,2750.92,8572.29,0.00,0.00,455.00,5.12,4000.42,4000.42,390.77,9541.47,452.82,590.67,6755.26,6755.26,747.56,1820.22,591.49,17153.61,15613.08,17593.65,444.73,454.67,13813.82,1259.43,11674.55,15614.75,6487.37,389.03,338.32,485.34,19299.46,293.74,535.29,273.56,357.06,11139.99,366.18,161.45,978.31,380.86,847.00,447.82,340.82,11423.77,356.48,85.72
2008-04-21,RMA,cache,5,8432.56,3167.04,-1860.46,2112.39,9045.81,0.00,0.00,454.54,5.66,3561.13,3561.13,400.74,9725.43,450.65,608.87,6067.30,6067.30,777.72,1412.64,592.73,16886.20,15792.09,17221.49,464.04,475.58,14174.08,1148.73,10862.70,15457.13,6633.44,397.98,341.24,463.03,18600.39,301.50,519.59,278.64,331.17,11573.46,300.16,157.35,837.45,400.20,799.90,452.33,341.17,11660.98,373.69,84.84
2008-04-22,RMA,cache,5,8456.82,3129.90,-2724.76,2117.27,8998.83,0.00,0.00,408.79,5.77,3120.02,3120.02,406.58,9967.36,448.07,612.40,5399.04,5399.04,785.38,1121.75,582.99,16605.16,15821.02,16856.42,475.38,487.48,14429.82,1042.09,10002.25,15291.94,6622.22,403.24,343.35,456.07,17852.00,309.10,498.89,284.62,309.47,11949.56,264.45,156.30,708.93,403.41,720.80,442.19,342.25,11865.42,378.02,83.92
2008-04-23,RMA,cache,5,9698.33,3081.04,-2738.56,2088.73,10379.15,0.00,0.00,314.92,5.50,2826.07,2826.07,414.43,10301.00,410.71,609.93,4900.53,4900.53,784.30,953.45,573.46,16389.24,15784.42,16630.03,484.62,496.37,14607.66,969.69,9386.59,15229.45,6589.87,410.76,347.48,455.78,17352.82,313.98,480.05,292.22,299.29,12272.96,242.63,157.24,621.35,403.85,660.22,391.88,343.54,12096.06,382.27,82.95
2008-04-24,RMA,cache,5,9732.35,3552.38,-2504.06,1832.25,11180.30,0.00,0.00,312.00,4.82,2615.35,2615.35,423.38,10549.89,343.14,606.28,4596.71,4596.71,780.42,867.88,565.24,16247.07,15740.45,16451.77,493.08,504.08,14730.44,913.45,8906.49,15156.32,6535.28,419.61,352.24,442.48,16900.88,317.38,466.68,301.28,293.62,12563.02,227.80,158.29,577.83,399.85,628.65,329.19,344.79,12301.22,382.16,82.33
2008-04-25,RMA,cache,5,9523.12,3733.92,-2474.06,2295.41,10848.73,0.00,0.00,318.58,3.90,2506.60,2506.60,430.03,10834.26,314.92,603.90,4406.06,4406.06,772.78,861.53,558.09,16211.31,15711.71,16332.78,498.39,508.41,14832.62,882.69,8679.23,15183.62,6524.15,426.35,356.30,398.66,16727.62,320.82,446.53,312.33,291.49,12790.58,224.96,160.44,567.01,383.39,603.98,314.88,345.98,12549.23,366.82,81.45
2008-04-26,RMA,cache,5,9077.17,3861.87,-2248.06,2528.08,9931.96,0.00,0.00,341.46,2.99,2597.06,2597.06,439.47,11218.32,321.53,602.75,4552.89,4552.89,773.04,963.34,556.57,16383.29,15723.77,16397.42,503.94,512.96,14942.86,896.24,9027.63,15397.23,6661.12,435.98,361.94,350.37,17100.33,323.54,410.78,326.16,300.89,13005.09,237.10,159.15,585.71,363.72,589.68,324.93,347.40,12850.68,346.27,81.39
2008-04-27,RMA,cache,5,9413.49,3984.57,-2569.85,2830.43,8886.95,0.00,0.00,323.08,2.31,2811.68,2811.68,450.63,11622.62,332.19,602.01,4934.70,4934.70,773.94,1149.92,555.65,16681.28,15796.50,16596.96,508.44,516.55,15080.53,936.62,9723.04,15698.23,6802.96,447.29,368.43,331.64,17902.25,325.78,378.17,339.94,315.87,13209.55,267.72,158.00,635.80,353.14,592.50,332.53,349.21,13184.70,341.76,81.77
2008-04-28,RMA,cache,5,8592.07,4107.40,-3124.85,3072.58,9235.11,0.00,0.00,299.08,1.83,2980.30,2980.30,459.23,11952.26,322.19,600.94,5363.42,5363.42,773.26,1330.25,557.68,17026.17,15942.02,16974.28,511.14,518.57,15254.87,966.63,10260.51,15998.45,6943.08,456.03,375.32,333.10,18465.31,328.04,360.03,353.51,329.88,13446.05,298.56,160.03,693.49,352.65,615.52,317.19,351.13,13489.56,343.55,82.66
