datetime,model,scene,case,sac_flow,sjr_flow,exports,ndo,dcc,smscg,vern_ec,sf_tidal_energy,sf_tidal_filter,northern_flow,cu_total,cu_delta,cu_suisun,anc,anh,bac,bdl,bdt,bet,cll,cse,dsj,emm2,frk,god,gys,gzl,hll,hol2,ibs,jer,mal,mrz,mtz,nsl2,obi,oh4,old,pct,ppt,rri2,rsl,sal,snc,srv,sss,tms,trp,tss,uni,vcu,vcu2,vol,wci,x2
2007-01-08,RMA,suisun,4,17930.00,2470.00,8254.94,10541.35,0.00,0.00,553.97,2.57,2.61,18571.00,2312.92,1985.94,326.98,1166.59,1166.59,769.64,13611.33,573.36,809.30,1513.14,1513.14,978.46,279.34,737.71,12244.78,13515.92,11048.44,766.04,771.69,14041.40,806.14,3880.28,20025.91,12192.45,7392.44,771.77,751.61,594.71,10234.16,486.16,538.76,884.89,494.31,14121.70,192.71,177.01,356.31,664.20,505.25,570.07,594.56,594.33,13942.46,713.22,72.72
2007-01-09,RMA,suisun,4,17130.00,2474.00,8753.55,9176.34,0.00,0.00,551.29,1.85,3.01,17728.00,2346.78,2008.05,338.73,1190.28,1190.28,747.50,13282.57,568.28,784.35,1586.87,1586.87,946.03,269.77,715.71,11925.06,13057.07,10846.49,747.79,754.86,13744.08,792.98,4198.91,21056.04,11870.64,7297.38,749.63,732.87,595.09,10920.91,480.40,538.53,876.20,507.42,13901.85,190.35,171.14,321.34,659.35,474.18,564.92,590.69,589.96,13643.67,704.48,73.12
2007-01-10,RMA,suisun,4,16132.00,2481.00,8873.40,7950.16,0.00,0.00,554.93,1.43,3.23,16705.00,2437.26,2089.64,347.62,1246.34,1246.34,728.45,12980.98,563.99,763.48,1749.56,1749.56,920.49,264.77,693.67,11918.56,12639.18,11096.68,729.19,736.75,13441.22,783.29,4546.51,22023.54,11872.52,7255.08,730.38,714.26,590.39,11506.72,484.54,539.34,865.52,517.56,13663.55,185.98,168.53,301.96,648.67,468.25,562.16,575.26,574.31,13363.79,688.52,74.07
2007-01-11,RMA,suisun,4,15273.00,2475.00,8836.84,7086.78,0.00,0.00,556.19,1.21,3.11,15832.00,2450.20,2119.56,330.64,1266.62,1266.62,710.27,12864.75,563.02,750.19,1847.76,1847.76,904.73,251.18,674.12,12094.72,12376.46,11544.45,712.08,719.85,13213.01,765.02,4510.73,21987.56,12067.08,7225.85,712.24,701.36,584.32,11213.54,484.57,542.45,858.06,514.40,13451.61,181.09,170.31,299.44,637.31,475.13,564.87,559.02,558.23,13206.33,673.82,74.55
2007-01-12,RMA,suisun,4,14985.00,2463.00,10063.27,5794.23,0.00,0.00,556.99,1.39,2.98,15539.00,2198.94,1897.74,301.20,1226.36,1226.36,691.16,12883.02,563.80,740.08,1792.25,1792.25,901.83,236.90,624.67,12301.05,12280.67,11823.54,681.19,686.57,13094.68,741.85,4179.88,21101.49,12295.11,6978.55,693.10,693.21,581.01,10580.74,475.99,546.92,850.97,512.41,13275.57,178.32,173.81,309.15,622.97,457.49,564.30,544.65,543.99,13172.37,663.22,73.51
2007-01-13,RMA,suisun,4,14560.00,2439.00,10420.14,5035.94,0.00,0.00,559.02,1.82,2.81,15109.00,2137.98,1854.80,283.18,1227.21,1227.21,661.90,12860.16,562.14,713.22,1818.97,1818.97,892.19,242.97,592.11,12438.20,12304.26,11864.98,638.20,641.85,13012.82,731.49,4295.50,20820.35,12413.44,6806.11,664.34,678.09,582.22,10824.93,474.42,547.62,842.48,520.53,13161.89,179.87,173.87,330.30,608.62,449.18,563.56,533.56,533.05,13135.46,651.15,72.85
2007-01-14,RMA,suisun,4,13500.00,2423.00,10561.23,3729.28,0.00,0.00,558.59,2.48,2.91,14021.00,2209.83,1905.07,304.76,1368.82,1368.82,626.45,12760.37,563.58,683.15,2064.94,2064.94,868.76,283.72,605.82,12599.07,12367.48,11895.78,625.86,633.04,12918.40,755.43,5102.94,21993.35,12494.29,6840.57,628.53,640.00,584.71,12132.41,491.64,542.45,831.13,515.61,13083.16,184.30,174.98,335.39,591.78,431.34,565.20,526.62,526.28,13040.78,622.64,73.77
2007-01-15,RMA,suisun,4,12872.00,2439.00,10399.89,3248.98,0.00,0.00,569.51,3.25,2.82,13349.00,2195.66,1890.90,304.76,1507.95,1507.95,608.66,12691.85,564.01,670.26,2360.31,2360.31,846.66,339.45,610.69,12867.68,12427.99,12263.02,618.25,626.02,12861.40,773.50,5747.96,22846.07,12719.71,6778.36,610.11,617.84,582.53,13002.70,503.09,538.87,814.70,505.60,13014.62,189.41,178.40,359.59,585.82,442.79,565.20,526.98,526.69,12977.96,600.44,75.72
2007-01-16,RMA,suisun,4,13000.00,2443.00,6415.92,7337.53,0.00,0.00,568.51,3.99,2.82,13490.00,2240.36,1926.39,313.97,1612.13,1612.13,599.14,12699.84,568.47,663.09,2597.16,2597.16,827.71,405.41,612.91,13165.43,12526.78,12596.22,610.70,618.15,12835.52,779.62,6189.28,23464.50,12988.72,6789.53,600.61,606.08,579.34,13586.15,498.49,538.04,795.34,494.36,12965.48,197.03,177.07,386.69,586.73,459.14,575.25,522.58,521.94,12950.63,595.69,76.38
2007-01-17,RMA,suisun,4,12900.00,2452.00,6275.77,7421.71,0.00,0.00,549.86,4.67,3.02,13380.00,2133.62,1906.81,226.81,1771.40,1771.40,591.83,12766.55,575.68,658.05,2968.24,2968.24,808.77,490.57,613.46,13597.84,12688.81,13070.50,606.35,612.96,12851.19,792.57,6831.92,24528.69,13379.56,6849.96,593.04,596.08,581.17,14498.69,492.36,537.10,775.46,490.26,12938.54,205.77,175.93,414.64,580.10,472.56,575.03,514.95,514.20,12961.76,587.17,77.37
2007-01-18,RMA,suisun,4,12036.00,2478.00,6329.45,6546.34,0.00,0.00,543.63,5.22,2.91,12555.00,2213.80,1913.78,300.02,1840.66,1840.66,588.46,12891.85,566.95,654.74,3152.89,3152.89,796.31,539.34,612.57,13956.92,12913.87,13512.12,603.10,608.60,12932.42,789.91,7038.97,24823.22,13728.79,7003.40,589.27,589.38,590.37,14718.53,483.14,537.23,764.03,476.04,12946.83,210.47,176.61,442.51,576.45,498.16,556.62,509.38,508.71,13046.34,581.48,78.40
2007-01-19,RMA,suisun,4,12444.00,2439.00,6310.27,6820.65,0.00,0.00,557.17,5.37,2.90,12956.00,2340.26,2016.93,323.33,1840.71,1840.71,587.09,13011.60,553.14,650.05,3147.56,3147.56,786.23,548.04,610.53,14102.31,13162.72,13662.88,600.61,605.68,13062.55,780.16,6998.84,24733.97,13881.69,7204.29,587.74,584.03,592.94,14626.29,469.87,537.46,752.95,460.69,13002.28,212.56,175.07,449.52,572.10,508.84,552.94,505.53,504.84,13159.54,576.01,78.27
2007-01-20,RMA,suisun,4,12257.00,2409.00,6654.84,6202.65,0.00,0.00,564.39,5.21,2.90,12755.00,2387.05,2053.04,334.01,1872.67,1872.67,585.83,13109.25,557.70,645.78,3219.03,3219.03,776.55,555.30,607.24,14203.36,13376.27,13766.33,598.88,603.78,13201.92,779.78,7078.68,24831.14,13987.68,7383.44,586.52,580.48,586.20,14716.41,457.97,537.19,735.65,453.23,13085.83,213.21,176.69,449.93,566.67,512.52,568.80,502.02,501.41,13260.08,569.40,78.55
2007-01-21,RMA,suisun,4,12258.00,2396.00,6014.77,6872.07,0.00,0.00,563.15,4.82,2.77,12762.00,2349.26,2024.61,324.65,1761.45,1761.45,586.73,13153.88,571.29,640.67,3136.38,3136.38,770.52,512.01,590.39,14136.00,13529.90,13717.63,598.15,602.15,13322.05,758.62,6795.17,24356.51,13942.56,7436.00,587.06,583.58,587.89,14301.19,443.41,537.94,715.35,442.32,13175.97,208.99,177.55,435.03,564.90,513.41,576.86,500.21,499.79,13335.79,565.94,78.50
2007-01-22,RMA,suisun,4,12269.00,2393.00,6029.76,6749.88,0.00,0.00,562.07,4.06,2.77,12764.00,2459.29,2091.05,368.24,1636.33,1636.33,587.89,13157.77,576.35,632.43,2987.06,2987.06,763.29,463.51,578.06,13920.24,13602.96,13465.80,592.69,595.58,13410.15,734.13,6513.96,23921.02,13753.31,7383.16,588.06,588.16,596.19,13930.73,429.80,538.15,694.61,430.47,13257.23,205.91,179.69,413.02,569.31,504.42,575.49,501.76,501.63,13376.61,568.76,77.82
2007-01-23,RMA,suisun,4,11825.00,2395.00,6026.34,6323.55,0.00,0.00,574.92,3.11,2.80,12311.00,2433.91,2073.99,359.92,1648.48,1648.48,584.93,13141.12,573.84,624.32,2873.13,2873.13,753.73,426.15,579.67,13768.54,13596.17,13322.60,585.10,588.18,13456.72,725.32,6391.46,23841.93,13620.28,7460.44,585.54,583.61,601.77,13806.39,420.39,537.02,673.44,416.65,13310.54,204.24,199.53,390.36,570.41,489.12,572.79,502.94,502.55,13382.70,571.02,77.66
2007-01-24,RMA,suisun,4,11721.00,2375.00,6988.86,5188.78,0.00,0.00,579.37,2.59,2.95,12199.00,2473.08,2117.99,355.09,1689.60,1689.60,579.31,13125.62,576.14,618.69,2930.64,2930.64,745.00,422.32,578.25,13758.62,13559.10,13380.23,580.05,583.66,13471.92,728.87,6463.35,24049.36,13634.14,7541.05,580.20,577.84,600.92,13945.35,413.28,537.09,654.99,412.20,13336.83,202.62,202.08,380.46,566.21,480.97,584.38,499.99,499.48,13376.71,567.43,77.50
2007-01-25,RMA,suisun,4,11554.00,2362.00,6833.79,5125.14,0.00,1.00,570.69,2.31,3.01,12040.00,2524.41,2160.93,363.48,1805.92,1805.92,573.14,13059.28,586.81,616.16,3122.88,3122.88,739.04,451.41,577.35,13903.61,13546.22,13658.60,576.19,580.27,13482.41,747.70,6809.53,24517.54,13785.14,6786.29,574.00,573.11,601.05,14385.51,410.25,537.60,640.63,416.33,13351.79,205.58,180.97,388.77,562.60,488.28,589.15,497.46,497.05,13379.27,561.99,77.96
2007-01-26,RMA,suisun,4,11307.00,2368.00,6783.78,4939.91,0.00,1.00,555.92,2.55,3.14,11782.00,2504.85,2148.26,356.59,2023.28,2023.28,567.86,12488.60,587.31,617.42,3478.02,3478.02,738.72,527.03,579.20,14246.83,13587.00,14163.95,574.11,578.50,13506.06,787.20,7521.24,25264.96,14044.33,5163.21,568.60,567.36,607.26,15190.15,412.43,538.59,630.40,425.69,13361.82,211.77,178.21,413.51,562.87,501.60,580.67,495.72,495.31,13365.03,558.71,78.55
2007-01-27,RMA,suisun,4,11032.00,2564.00,6747.76,4986.88,0.00,1.00,548.24,3.01,3.29,11490.00,2362.07,2066.62,295.45,2389.16,2389.16,563.36,11415.10,575.22,623.47,4101.49,4101.49,743.78,644.99,585.15,14829.47,13705.30,14851.39,573.29,578.04,13557.09,858.86,8631.95,26439.17,14427.58,5046.20,564.08,560.66,605.76,16501.59,418.68,539.57,620.99,439.54,13336.96,217.11,177.14,461.11,559.30,518.88,564.82,492.81,492.33,13266.65,555.49,79.84
2007-01-28,RMA,suisun,4,10978.00,2547.00,6811.17,5224.79,0.00,1.00,560.53,3.65,3.27,11450.00,1960.54,1733.27,227.27,2715.49,2715.49,559.89,10625.90,557.95,632.53,4577.42,4577.42,752.25,749.69,592.87,15356.27,13875.94,15461.80,572.37,577.57,13630.53,930.22,9458.71,27174.77,14681.86,5685.18,560.76,555.82,592.54,17452.45,424.82,541.95,611.92,446.38,13217.11,223.32,176.15,511.95,553.71,543.68,554.15,490.12,489.65,13002.28,552.44,81.05
2007-01-29,RMA,suisun,4,10936.00,2500.00,6358.19,5583.94,0.00,1.00,578.33,4.18,3.19,11405.00,1961.62,1758.33,203.29,2909.87,2909.87,556.99,10079.66,557.37,642.42,4837.79,4837.79,762.34,825.86,601.00,15568.63,13968.63,15776.62,572.81,578.87,13680.15,983.88,9906.55,27489.55,14670.12,6327.08,558.20,552.62,577.80,17918.53,428.09,544.04,605.51,450.93,12974.46,229.32,174.41,552.45,548.11,569.71,566.91,487.44,486.96,12601.42,548.05,81.67
2007-01-30,RMA,suisun,4,11332.00,2482.00,8547.01,3475.59,0.00,1.00,603.96,4.62,3.34,11793.00,2341.47,2002.62,338.85,3195.57,3195.57,555.85,9899.47,571.33,656.42,5321.49,5321.49,778.08,945.37,616.51,15789.77,13941.64,16063.86,574.57,580.83,13673.75,1055.92,10637.29,28241.26,14821.65,6696.77,556.89,553.14,578.52,18734.48,431.86,543.78,601.61,461.53,12660.53,239.71,175.23,601.25,543.69,605.55,584.18,485.09,484.59,12248.78,544.20,82.12
2007-01-31,RMA,suisun,4,12003.00,2461.00,4906.69,7597.11,0.00,1.00,621.89,4.77,3.36,12470.00,2514.67,2176.42,338.25,3386.16,3386.16,558.33,9838.86,590.92,672.27,5722.42,5722.42,799.01,1024.49,633.42,16015.08,13944.54,16441.37,580.14,586.91,13660.99,1104.89,11130.91,28762.35,15021.38,7179.55,559.10,552.44,594.02,19230.00,434.91,542.89,596.47,466.17,12433.34,244.68,175.70,649.61,549.03,654.07,611.00,484.04,483.45,12069.33,547.29,83.14
2007-02-01,RMA,suisun,4,13329.00,2429.00,7123.87,6886.89,0.00,1.00,627.94,4.77,3.21,13792.00,2264.16,1999.54,264.62,3249.30,3249.30,561.62,9466.64,615.74,684.96,5418.94,5418.94,818.49,917.82,644.58,15702.06,13890.78,16284.57,586.89,593.78,13629.95,1086.03,10747.89,28197.20,14564.97,7439.72,562.17,551.63,608.36,18742.74,431.79,542.78,591.56,453.07,12237.00,234.53,177.04,637.59,554.32,675.40,632.80,483.27,482.59,11819.67,550.05,83.25
2007-02-02,RMA,suisun,4,13329.00,2429.00,5346.88,10876.52,0.00,1.00,628.06,4.53,3.05,13792.00,58.05,-157.65,215.70,2922.34,2922.34,566.71,9049.89,630.68,691.25,4756.92,4756.92,830.88,750.78,648.48,15060.84,13606.11,15723.15,593.54,600.32,13496.45,1025.92,9905.14,27157.09,13871.69,7182.99,566.75,554.50,630.39,17824.55,423.13,544.71,592.59,427.93,11928.49,222.59,186.89,588.17,564.27,658.60,635.67,485.77,484.89,11465.09,555.59,82.62
2007-02-03,RMA,suisun,4,13781.00,2303.00,6535.62,9893.25,0.00,1.00,643.42,3.89,2.87,14238.00,182.98,-78.14,261.12,2538.53,2538.53,573.07,8523.49,629.41,691.19,3991.67,3991.67,834.50,575.78,645.32,14187.18,13127.20,14898.34,598.72,605.52,13257.09,956.44,8858.55,25871.30,12991.43,6521.42,573.16,554.48,646.05,16650.13,412.00,548.55,594.48,405.59,11585.95,213.69,193.61,521.18,570.69,621.13,632.51,488.58,487.53,11091.93,559.64,81.46
2007-02-04,RMA,suisun,4,13563.00,2247.00,6905.98,9145.60,0.00,1.00,668.55,3.21,2.87,14029.00,316.89,13.66,303.23,2286.50,2286.50,578.88,8042.75,631.25,688.11,3497.74,3497.74,834.46,468.30,639.96,13473.80,12569.22,14195.56,602.02,608.83,12939.41,913.10,8195.26,25103.45,12383.01,5671.69,579.04,556.87,651.11,15915.18,401.32,553.39,595.13,395.38,11230.44,212.27,189.04,460.59,569.82,580.15,646.06,491.17,489.83,10725.75,558.75,80.18
2007-02-05,RMA,suisun,4,13159.00,2229.00,6521.00,9008.09,0.00,1.00,688.44,2.52,3.04,13618.00,423.67,96.39,327.28,2192.25,2192.25,583.96,7652.48,648.32,684.80,3363.21,3363.21,833.94,417.01,635.11,13095.68,12106.72,13865.86,604.35,611.27,12618.32,900.61,8045.69,25058.30,12140.94,4922.73,584.20,560.84,655.85,15787.05,393.62,557.95,596.35,396.96,10917.82,212.98,185.48,418.59,568.98,551.14,670.40,491.95,490.27,10436.68,556.45,79.64
2007-02-06,RMA,suisun,4,12886.00,2243.00,6645.05,8652.34,0.00,1.00,690.74,1.99,3.13,13342.00,387.77,73.99,313.78,2176.04,2176.04,587.91,7296.51,671.68,682.58,3402.36,3402.36,835.13,390.22,631.12,12934.06,11820.36,13785.80,605.96,613.06,12356.39,900.86,8071.66,25247.46,12021.27,4497.18,588.34,564.73,669.10,15818.16,389.68,561.93,598.73,401.87,10699.30,210.74,184.21,395.87,573.73,537.74,691.13,490.47,488.78,10215.89,557.47,79.63
2007-02-07,RMA,suisun,4,12700.00,2230.00,6924.02,8246.81,0.00,1.00,684.42,1.59,3.22,13154.00,305.73,7.85,297.88,2158.97,2158.97,590.44,6954.38,688.45,681.91,3398.62,3398.62,838.08,369.42,633.13,12773.88,11646.69,13728.62,604.84,612.01,12159.09,896.12,7984.45,25272.95,11793.39,4373.76,591.04,567.90,688.65,15711.48,388.94,566.23,602.17,399.90,10509.89,206.21,183.21,385.43,581.05,537.25,695.20,489.02,487.70,10008.29,558.86,79.68
2007-02-08,RMA,suisun,4,13434.00,2250.00,7353.65,8795.86,0.00,1.00,680.86,1.20,3.32,13893.00,-6.41,-150.74,144.33,2175.07,2175.07,590.26,6685.40,689.64,683.53,3310.38,3310.38,844.07,342.60,639.40,12546.00,11423.69,13646.23,602.37,610.02,12004.18,893.59,7850.03,25197.82,11485.60,4325.16,591.26,567.91,703.27,15602.99,389.79,571.28,607.22,398.11,10251.12,201.59,183.45,379.94,586.83,545.59,689.35,489.95,488.43,9809.35,560.35,79.72
2007-02-09,RMA,suisun,4,14086.00,2279.00,7136.36,10076.76,0.00,1.00,680.03,1.25,3.38,14553.00,-381.09,-361.95,-19.14,2210.78,2210.78,588.07,6530.19,683.84,686.97,3213.81,3213.81,853.87,325.04,643.31,12377.67,10947.76,13545.39,604.56,613.26,11824.96,901.43,7703.05,25074.38,11204.04,4305.84,589.71,568.41,706.47,15449.74,391.94,579.56,614.87,396.67,9726.35,199.51,185.39,384.45,590.52,551.85,685.57,491.74,489.96,9599.62,561.19,79.50
2007-02-10,RMA,suisun,4,15167.00,2379.00,6872.82,12599.87,0.00,1.00,679.99,1.32,3.47,15738.00,-1354.32,-1131.67,-222.65,2273.64,2273.64,587.25,6492.09,681.60,695.88,3106.86,3106.86,873.57,313.88,655.66,12421.71,10227.01,13520.32,604.59,613.98,11514.41,933.21,7677.11,25108.36,11244.40,4394.99,590.08,568.41,712.17,15460.53,397.42,588.53,629.28,391.86,8575.11,201.63,188.80,406.35,595.38,554.66,686.76,494.59,492.70,9338.62,569.27,79.32
2007-02-11,RMA,suisun,4,17823.00,2502.00,6886.85,18223.78,0.00,1.00,672.46,1.82,3.58,19354.00,-3246.90,-2796.81,-450.09,2334.67,2334.67,588.63,6756.80,685.35,706.21,3098.49,3098.49,903.17,315.35,664.15,12884.67,9437.85,13945.27,613.55,624.09,11080.41,997.55,7767.52,25453.56,11945.25,4629.19,593.30,573.12,726.55,15638.67,405.80,596.66,651.67,410.66,7078.09,208.22,188.00,418.29,598.95,530.10,696.70,503.45,500.88,9100.75,582.24,79.18
2007-02-12,RMA,suisun,4,29182.00,2611.00,7390.53,32078.66,0.00,1.00,662.00,2.37,3.29,32744.00,-4106.46,-3564.62,-541.84,1974.42,1974.42,593.14,6607.63,687.05,706.05,2285.60,2285.60,915.75,320.22,645.79,12555.40,8807.48,13670.36,618.38,628.33,10631.76,933.86,6300.71,23863.52,11515.46,4836.16,597.91,585.77,741.93,13756.62,400.41,613.68,666.45,388.57,5824.04,213.16,178.05,442.91,618.19,536.43,701.47,523.74,521.11,8861.89,608.01,78.33
2007-02-13,RMA,suisun,4,42006.00,2634.00,6500.69,44359.71,0.00,1.00,651.48,2.96,3.20,43935.00,-4283.61,-3737.70,-545.91,1488.21,1488.21,599.22,6251.27,681.89,693.26,1327.69,1327.69,914.37,317.14,615.32,11589.31,8384.03,12479.55,612.94,621.02,10143.80,820.55,4241.31,21321.54,10580.46,4325.52,603.67,597.00,767.53,11058.36,383.41,632.95,675.80,350.95,5219.69,203.03,148.09,409.55,640.94,495.05,699.48,558.01,553.49,8463.67,631.53,74.96
2007-02-14,RMA,suisun,4,42002.00,2608.00,7050.80,43242.31,0.00,1.00,641.05,3.70,2.83,43394.00,-4195.76,-3825.39,-370.37,1121.67,1121.67,600.29,5820.33,676.16,670.46,766.39,766.39,902.18,292.04,581.08,10214.16,8094.53,10731.49,602.13,607.14,9661.28,715.81,2426.34,17789.50,9276.69,3225.54,604.41,605.88,789.99,7710.61,366.17,651.22,689.37,303.50,5176.22,173.31,117.14,354.19,663.99,438.14,698.13,588.08,581.70,8104.35,646.28,71.22
2007-02-15,RMA,suisun,4,40127.00,2651.00,6868.87,40178.40,0.00,1.00,639.36,4.30,2.48,41251.00,-3031.20,-2838.83,-192.37,864.21,864.21,595.65,5112.50,667.46,638.89,500.74,500.74,873.05,244.01,548.30,8546.52,7810.32,8543.94,587.06,589.75,9188.34,621.39,1347.35,14135.73,7692.84,2300.30,599.22,611.86,804.68,5082.31,348.90,664.80,698.63,257.93,5462.12,146.44,111.13,303.82,679.74,384.99,683.46,614.10,606.59,7688.92,656.19,66.16
2007-02-16,RMA,suisun,4,35742.00,2663.00,6761.18,33658.53,0.00,1.00,657.30,4.76,2.35,36713.00,-926.81,-1034.37,107.56,697.69,697.69,582.62,4524.59,656.59,600.30,397.91,397.91,825.71,201.65,512.76,7103.73,7507.74,6702.43,566.81,568.27,8686.52,553.70,989.19,12009.15,6423.73,1696.32,585.65,607.35,809.41,3987.85,330.25,669.93,684.65,236.72,5943.55,136.08,117.44,266.83,680.74,343.38,669.82,610.72,602.43,7195.72,652.78,63.70
2007-02-17,RMA,suisun,4,31553.00,2653.00,7092.81,27930.34,0.00,1.00,655.38,4.93,2.65,32416.00,194.37,-157.19,351.56,589.92,589.92,562.00,4143.40,662.37,558.03,363.48,363.48,771.49,177.13,477.12,6079.32,7018.38,5545.66,541.24,542.25,8098.69,508.61,987.22,11983.18,5620.88,1240.17,564.86,595.00,803.82,4076.14,307.64,667.20,671.42,234.08,6274.11,135.85,129.27,242.90,663.08,319.31,677.57,571.85,565.06,6661.91,633.60,63.25
2007-02-18,RMA,suisun,4,28482.00,2600.00,6856.70,24728.87,0.00,1.00,619.39,4.72,2.81,29278.00,426.56,44.84,381.72,520.60,520.60,538.54,3815.05,670.94,523.70,354.82,354.82,719.30,165.69,449.72,5516.31,6370.54,5031.34,515.25,516.19,7485.95,475.54,1082.36,12765.64,5175.40,901.09,541.44,577.39,780.67,4452.71,288.57,661.11,663.83,237.31,6287.76,141.53,146.71,227.59,637.78,305.57,668.74,540.82,536.74,6211.11,607.69,64.17
2007-02-19,RMA,suisun,4,25688.00,2540.00,6914.46,21747.03,0.00,1.00,594.48,4.22,2.73,26442.00,427.43,101.77,325.66,478.39,478.39,515.31,3396.44,648.41,498.77,336.46,336.46,682.41,161.93,420.39,5208.95,5824.77,4809.75,490.34,490.82,6974.93,444.03,1060.02,12822.68,4854.87,742.09,518.21,563.03,754.10,4434.52,281.42,655.62,658.11,239.09,6098.41,152.36,158.38,222.58,615.34,296.28,629.84,524.14,521.77,5837.59,587.38,64.49
2007-02-20,RMA,suisun,4,23717.00,2483.00,6889.38,19703.55,0.00,1.00,622.62,3.67,2.59,24438.00,443.31,102.14,341.17,448.25,448.25,497.29,2976.56,607.13,473.34,312.04,312.04,653.95,165.72,401.94,4917.26,5413.88,4578.16,468.38,467.68,6568.91,416.67,964.68,12230.72,4493.76,676.69,500.21,551.96,718.77,4143.44,279.92,651.71,653.42,234.47,5813.64,163.05,162.31,227.35,603.92,293.00,600.91,521.50,519.92,5488.92,576.21,64.17
2007-02-21,RMA,suisun,4,21905.00,2458.00,6929.64,17853.58,0.00,1.00,652.60,3.24,2.71,22590.00,351.95,67.04,284.91,421.98,421.98,480.58,2727.20,602.59,448.93,311.07,311.07,621.71,173.67,393.65,4641.54,5036.24,4361.78,451.12,450.62,6154.25,397.79,983.46,12307.97,4210.77,650.84,483.77,536.72,685.09,4192.74,277.00,647.23,646.59,232.18,5477.94,169.00,165.90,226.63,584.53,285.54,626.12,522.80,520.47,5108.80,560.14,63.59
2007-02-22,RMA,suisun,4,20608.00,2395.00,6944.39,16503.95,0.00,1.00,663.28,3.06,3.24,21278.00,307.76,31.04,276.72,408.38,408.38,459.24,2709.51,633.65,427.72,380.58,380.58,582.92,181.27,385.21,4624.81,4671.56,4445.78,436.26,437.11,5718.91,385.32,1346.70,14031.16,4272.17,614.11,462.52,514.76,672.49,5214.10,270.81,640.32,639.08,240.92,5106.32,172.50,165.91,221.97,568.12,278.18,656.15,512.30,509.18,4771.67,541.08,64.45
2007-02-23,RMA,suisun,4,19488.00,2372.00,7869.21,15203.09,0.00,1.00,674.47,2.82,3.04,20271.00,-429.25,-354.16,-75.09,404.10,404.10,439.57,2566.45,655.16,417.97,421.28,421.28,560.95,185.56,374.88,4710.57,4410.26,4716.75,422.65,423.89,5450.07,372.67,1474.49,14466.49,4288.64,679.70,442.43,494.01,682.24,5436.41,266.54,632.22,637.13,244.28,4741.68,174.88,165.99,229.30,563.89,281.35,667.39,498.07,496.63,4627.74,524.74,66.63
2007-02-24,RMA,suisun,4,19692.00,2384.00,8066.78,15108.73,0.00,1.00,686.70,2.92,2.77,20661.00,-35.15,-71.75,36.60,396.30,396.30,428.60,2349.14,667.37,405.65,397.95,397.95,550.96,190.34,368.12,4621.15,4246.48,4664.37,412.07,413.17,5261.27,360.76,1351.91,13629.69,4071.81,754.91,431.52,480.43,695.06,5055.28,265.22,624.63,634.71,238.37,4402.04,176.62,167.78,235.36,568.88,278.19,678.52,498.22,496.36,4422.32,521.59,65.46
2007-02-25,RMA,suisun,4,21120.00,2337.00,6859.77,17680.33,0.00,1.00,690.33,3.36,3.16,21937.00,-266.02,-153.75,-112.27,406.29,406.29,416.12,2507.49,678.07,386.69,507.43,507.43,520.68,199.07,362.71,5003.09,4090.61,4954.00,402.04,404.30,4950.69,355.47,1819.37,15445.35,4536.06,780.53,419.27,467.82,709.61,6447.20,261.88,618.39,624.41,248.39,4107.58,179.13,168.98,232.22,550.33,260.41,691.31,489.80,487.49,4070.20,521.71,65.33
2007-02-26,RMA,suisun,4,24617.00,2321.00,6615.88,22625.23,0.00,1.00,685.23,3.29,3.06,26100.00,-820.07,-630.60,-189.47,398.62,398.62,406.52,2479.55,687.26,380.76,501.57,501.57,509.70,203.38,355.44,5171.72,4011.09,5298.19,391.69,392.95,4766.69,346.30,1768.09,15607.70,4695.52,897.68,409.78,461.88,715.33,6359.78,259.82,616.69,615.18,244.21,3823.75,180.08,164.33,235.97,549.48,264.97,696.42,482.03,480.22,3975.32,525.68,67.93
2007-02-27,RMA,suisun,4,28119.00,2530.00,6847.57,28106.96,0.00,1.00,669.17,3.35,3.10,30984.30,-1440.09,-1127.70,-312.39,369.34,369.34,401.23,2251.12,690.14,375.46,395.98,395.98,506.57,200.36,348.45,4870.38,3960.15,4982.72,382.95,383.42,4648.88,336.49,1383.12,14554.71,4369.63,897.39,404.92,462.75,723.50,5527.20,257.68,617.63,609.18,231.41,3538.51,177.89,148.05,232.72,557.75,265.73,693.44,488.07,485.31,3846.22,529.50,66.30
