datetime,model,scene,case,sac_flow,sjr_flow,exports,cu_flow,ndo,dcc,smscg,vern_ec,sf_tidal_energy,anc,anh,bac,bdl,bdt,bet,cll,cse,dsj,emm2,frk,god,gys,gzl,hll,hol2,ibs,jer,mal,mtz,nsl2,obi,oh4,old,pct,ppt,rri2,sal,snc,srv,sss,tms,trp,tss,uni,vcu,vol,wci,rsl,x2
2011-12-19,RMA,base,2,18675.80,1805.00,-10751.00,1073.85,9052.95,0.00,1.00,769.67,1.83,1781.11,1781.11,366.53,2841.70,717.92,488.20,2531.42,2531.42,575.41,276.49,459.28,10192.41,9069.92,11320.92,397.42,404.69,8988.59,779.53,6622.76,8336.28,1729.00,366.19,321.57,724.04,13814.93,283.15,397.03,349.99,6412.72,163.94,157.92,293.87,386.73,411.86,756.17,237.69,6159.55,312.68,318.28,77.09
2011-12-20,RMA,base,2,18509.70,1820.00,-10721.00,1207.77,8774.93,0.00,1.00,756.33,1.58,1830.55,1830.55,381.86,2792.34,725.87,508.10,2594.59,2594.59,598.82,263.21,479.95,10245.30,9141.66,11527.62,413.39,420.56,9004.09,797.72,6701.81,8313.00,1923.72,381.35,331.78,737.53,13928.87,296.75,396.60,362.05,6448.62,163.50,159.08,305.57,405.59,434.53,764.47,240.45,6163.92,327.69,331.96,77.97
2011-12-21,RMA,base,2,18388.70,1820.00,-9268.00,1369.76,9944.94,0.00,1.00,760.63,1.60,1722.25,1722.25,394.89,2668.72,740.87,520.20,2308.30,2308.30,611.53,235.42,488.52,10076.71,9143.15,11513.53,427.38,434.71,9007.50,773.88,6164.80,8072.17,1970.51,394.03,341.37,751.57,13254.86,302.41,401.19,357.38,6427.54,163.22,158.11,307.79,418.50,441.01,761.37,243.84,6045.84,339.88,344.75,77.49
2011-12-22,RMA,base,2,17337.10,1809.00,-8551.00,1516.68,9461.42,0.00,1.00,751.04,1.69,1589.11,1589.11,411.19,2633.59,752.76,524.58,2101.85,2101.85,614.99,221.50,473.87,9864.60,9045.52,11352.69,443.93,450.89,8967.00,747.67,5733.62,7904.96,1796.90,410.06,354.01,758.08,12704.38,300.81,407.97,362.86,6323.66,162.62,165.58,292.58,421.41,427.86,758.36,247.89,5922.08,347.44,357.43,76.65
2011-12-23,RMA,base,2,15924.70,1784.00,-8568.00,1604.12,7910.58,0.00,1.00,759.21,1.85,1542.22,1542.22,426.21,2653.79,756.79,530.07,2110.75,2110.75,619.63,227.38,481.41,9764.30,8928.20,11215.19,449.31,455.41,8899.22,740.52,5754.51,7883.08,1688.54,425.28,366.30,757.66,12719.62,302.23,414.02,368.35,6236.03,164.09,173.80,289.45,424.02,422.98,755.31,252.75,5866.39,358.39,370.28,76.36
2011-12-24,RMA,base,2,15591.40,1798.00,-7169.00,1570.62,9028.78,0.00,1.00,750.92,2.17,1578.95,1578.95,430.05,2644.41,756.36,535.84,2219.92,2219.92,627.72,237.20,495.96,9750.51,8874.70,11217.05,453.34,459.79,8848.73,742.87,5944.96,7871.24,1730.84,429.41,373.81,755.72,12979.29,309.69,419.18,375.22,6234.49,168.87,174.95,289.61,428.08,425.56,755.51,257.89,5852.98,366.35,383.07,76.82
2011-12-25,RMA,base,2,14821.40,1803.00,-7093.00,1577.59,8308.81,0.00,1.00,755.63,2.57,1593.11,1593.11,433.22,2577.22,755.69,539.84,2248.91,2248.91,634.12,243.21,501.85,9717.35,8851.74,11235.33,459.13,465.74,8813.11,734.29,5952.33,7775.15,1832.38,432.41,379.69,754.06,12984.24,316.45,426.68,376.15,6226.16,173.92,176.76,295.09,435.58,431.96,754.36,264.46,5817.04,376.89,395.87,77.11
2011-12-26,RMA,base,2,14342.90,1814.00,-7088.00,1523.80,7907.10,0.00,1.00,763.08,3.07,1561.74,1561.74,437.45,2489.13,754.76,542.10,2167.44,2167.44,637.66,248.00,504.55,9619.24,8815.69,11181.26,463.57,470.21,8777.03,717.39,5733.91,7577.35,1870.91,436.53,383.69,753.96,12624.00,320.17,437.74,370.30,6201.09,177.39,178.50,305.86,442.59,437.72,754.90,270.68,5746.87,386.25,407.05,77.05
2011-12-27,RMA,base,2,13585.00,1820.00,-7088.00,1503.85,7193.15,0.00,1.00,762.75,3.65,1526.00,1526.00,441.60,2420.55,754.94,543.40,2088.21,2088.21,639.96,254.01,505.48,9510.39,8745.91,11066.45,467.35,474.42,8731.55,708.06,5563.10,7440.92,1830.01,440.92,387.82,753.38,12358.25,321.96,449.70,367.96,6131.10,180.08,178.34,312.10,444.44,429.63,760.16,275.00,5645.46,392.68,415.82,76.51
2011-12-28,RMA,base,2,13544.30,1779.00,-7065.00,1443.86,7182.44,0.00,1.00,752.54,4.25,1557.52,1557.52,444.19,2399.03,758.03,545.23,2179.72,2179.72,642.28,273.80,506.13,9524.53,8661.89,11035.34,470.62,478.17,8675.22,722.43,5756.00,7520.89,1816.78,443.93,392.66,754.11,12637.32,326.06,458.50,376.85,6028.35,182.93,181.27,317.66,437.14,412.46,761.66,278.52,5564.11,402.02,421.96,76.51
2011-12-29,RMA,base,2,13583.90,1738.00,-6745.00,1402.49,7531.42,0.00,1.00,757.00,4.69,1651.52,1651.52,446.88,2395.11,760.25,548.00,2395.56,2395.56,644.79,305.02,507.92,9661.72,8607.82,11139.70,473.57,481.40,8622.46,754.50,6180.18,7727.82,1953.30,446.82,399.01,757.50,13241.90,333.94,464.03,391.25,5942.03,186.08,185.50,327.77,434.78,404.88,757.13,282.60,5518.96,411.59,425.82,76.97
2011-12-30,RMA,base,2,13312.20,1715.00,-7921.00,1284.98,6177.22,0.00,1.00,761.17,4.90,1758.07,1758.07,449.11,2401.37,759.32,552.26,2601.54,2601.54,648.12,333.77,512.47,9832.92,8607.45,11312.88,475.84,483.90,8589.05,785.84,6556.30,7892.59,2184.63,449.30,403.79,759.39,13737.10,343.77,467.40,402.55,5912.59,189.75,184.70,339.59,435.44,412.74,755.87,286.85,5500.58,416.80,429.87,77.60
2011-12-31,RMA,base,2,13015.20,1731.00,-8247.00,1246.35,5604.85,0.00,1.00,794.75,4.84,1780.51,1780.51,451.40,2429.93,757.87,555.78,2631.95,2631.95,651.25,344.93,515.66,9894.51,8640.73,11426.07,478.17,485.57,8574.97,785.92,6572.85,7878.23,2339.79,451.41,407.36,757.31,13713.23,349.73,473.20,401.74,5894.86,193.40,184.06,350.49,434.20,434.55,762.01,290.79,5480.09,430.90,434.03,77.91
2012-01-01,RMA,base,2,13052.60,1771.00,-6589.00,1174.52,7430.08,0.00,1.00,780.96,4.40,1678.52,1678.52,454.71,2496.59,761.33,555.82,2421.97,2421.97,650.75,336.87,516.32,9752.98,8634.41,11325.59,479.21,485.56,8552.35,748.90,6201.52,7742.60,2229.32,454.06,409.03,756.16,13215.24,348.88,484.59,387.11,5818.61,195.41,187.69,353.80,459.76,456.39,779.68,294.75,5434.16,441.97,437.82,77.37
2012-01-02,RMA,base,2,12905.20,1802.00,-5912.00,1125.39,8033.81,0.00,1.00,740.88,3.75,1668.69,1668.69,458.72,2663.82,772.61,554.98,2487.37,2487.37,651.66,360.05,519.31,9778.97,8603.25,11237.66,482.28,488.04,8517.85,740.09,6280.42,7857.64,1971.02,457.77,410.24,759.20,13320.43,346.38,493.38,385.11,5798.79,197.75,189.23,352.37,478.05,456.52,781.42,298.84,5480.37,436.64,441.32,76.69
2012-01-03,RMA,base,2,12615.90,1774.00,-6272.00,1084.19,7392.71,0.00,0.00,731.58,3.21,1724.08,1724.08,462.76,2919.04,778.03,556.06,2685.62,2685.62,653.91,384.86,523.30,9970.74,8686.33,11327.14,486.19,491.53,8536.78,745.61,6534.44,8209.98,1959.79,461.66,412.89,768.39,13587.66,345.35,498.71,386.45,5890.01,199.63,188.54,361.94,475.32,461.76,756.51,301.95,5645.88,437.81,444.89,77.42
2012-01-04,RMA,base,2,12238.60,1694.00,-6181.00,1097.33,7008.27,0.00,0.00,763.29,2.67,1716.72,1716.72,466.13,3463.13,767.11,556.39,2673.42,2673.42,652.66,394.37,525.04,10323.63,8933.92,11487.12,489.36,494.20,8646.34,734.95,6441.55,8866.98,2035.35,464.80,416.04,774.42,13455.60,343.14,505.28,378.10,6109.38,200.80,192.04,373.98,486.93,466.89,739.34,305.14,6029.04,447.27,447.87,77.55
2012-01-05,RMA,base,2,12359.60,1666.00,-6177.00,1136.62,7041.98,0.00,0.00,765.58,2.33,1725.79,1725.79,469.72,4098.11,752.76,556.57,2716.78,2716.78,649.21,415.39,526.45,10704.37,9352.31,11593.55,492.20,496.73,8877.04,730.80,6453.50,9400.55,2117.37,468.31,418.53,765.50,13453.68,340.36,510.48,373.22,6470.29,202.39,194.31,379.30,482.64,465.97,749.94,309.53,6529.88,438.00,450.44,77.58
2012-01-06,RMA,base,2,12342.00,1643.00,-6167.00,1166.37,6944.62,0.00,0.00,754.50,2.27,1796.48,1796.48,473.20,4720.47,749.53,557.59,2893.16,2893.16,646.32,465.96,528.09,11043.88,9808.82,11706.36,495.15,499.57,9185.48,739.07,6699.83,9827.87,2207.29,471.92,421.70,752.54,13753.78,338.81,514.34,374.40,6899.16,205.79,191.98,389.18,472.81,467.36,762.39,314.27,7036.27,428.17,452.62,77.90
2012-01-07,RMA,base,2,12094.50,1611.00,-6161.00,1197.59,6637.91,0.00,0.00,759.83,2.23,1943.31,1943.31,477.67,5363.40,753.42,558.17,3246.81,3246.81,645.75,554.41,514.16,11441.81,10247.45,11983.06,499.15,503.28,9524.04,760.85,7204.19,10301.93,2323.23,476.59,427.58,750.35,14383.73,338.21,515.37,392.71,7348.54,211.00,196.00,411.23,461.33,478.19,759.96,319.42,7539.70,429.44,454.72,78.81
2012-01-08,RMA,base,2,11741.40,1633.00,-6158.00,1277.55,6232.85,0.00,0.00,745.04,2.28,2074.66,2074.66,482.52,5930.53,756.16,558.90,3601.87,3601.87,647.67,650.14,508.39,11903.70,10682.53,12367.57,496.62,499.67,9865.20,778.26,7624.49,10784.80,2504.76,481.48,437.99,755.56,14907.95,339.85,518.58,404.45,7781.56,217.33,197.93,450.93,480.43,504.47,756.78,324.96,8014.14,451.12,457.04,79.82
2012-01-09,RMA,base,2,12489.40,1696.00,-5407.00,1344.30,7739.10,0.00,0.00,758.54,2.44,2216.56,2216.56,479.82,6343.04,756.44,563.38,3728.94,3728.94,653.81,692.12,527.48,12333.31,11095.74,12758.34,495.08,498.74,10206.10,795.89,7845.07,11179.23,2727.51,479.14,439.25,758.86,15158.57,345.47,522.69,398.14,8183.41,222.08,191.81,483.60,487.74,525.75,752.90,331.00,8403.85,448.10,459.54,80.31
2012-01-10,RMA,base,2,11730.40,1728.00,-5406.00,1475.57,6876.83,0.00,0.00,790.79,2.60,2188.09,2188.09,476.97,6582.07,754.27,566.57,3525.89,3525.89,657.71,640.63,533.70,12549.33,11424.25,12910.01,497.14,501.55,10499.56,791.41,7585.19,11372.95,2927.35,476.26,437.92,758.11,14763.05,347.52,529.85,388.36,8503.34,220.98,193.76,478.78,488.98,528.80,755.80,335.76,8624.12,451.47,462.18,80.39
2012-01-11,RMA,base,2,12147.30,1724.00,-5422.00,1566.43,7163.87,0.00,0.00,783.08,2.78,2096.77,2096.77,476.94,6805.54,756.74,567.22,3217.86,3217.86,658.76,574.11,533.77,12586.04,11618.46,12810.41,499.02,503.93,10737.42,780.30,7250.18,11473.19,3083.62,476.19,436.72,755.68,14369.46,346.01,538.81,379.87,8741.98,218.52,197.63,453.40,489.41,510.54,775.31,340.90,8790.85,458.04,465.13,79.65
2012-01-12,RMA,base,2,12618.10,1687.00,-5408.00,1703.48,7482.62,0.00,0.00,743.92,2.96,2101.96,2101.96,479.10,7111.53,768.28,568.16,3150.51,3150.51,660.46,552.23,533.86,12637.48,11745.56,12741.27,500.50,505.79,10937.16,791.19,7231.91,11616.81,3209.51,478.50,436.96,755.88,14451.22,344.97,544.77,381.53,8981.98,217.75,198.13,435.57,483.48,496.63,782.02,345.41,9012.99,455.80,467.53,79.32
2012-01-13,RMA,base,2,12973.40,1634.00,-6143.00,1850.97,6909.43,0.00,0.00,711.21,3.02,2089.95,2089.95,481.70,7376.65,777.02,570.03,3062.58,3062.58,664.39,493.96,534.48,12678.91,11860.93,12770.06,501.51,507.05,11100.49,797.10,7130.66,11726.24,3329.68,481.18,438.80,763.81,14476.87,344.53,549.69,383.16,9228.78,214.60,198.50,412.09,482.69,493.55,759.87,346.78,9213.62,453.45,469.49,78.98
