datetime,model,scene,case,northern_flow,sac_flow,sjr_flow,exports,cu_total,cu_delta,cu_suisun,ndo,dcc,smscg,vern_ec,mrz_tidal_energy,mrz_tidal_filter,anc,anh,bac,bdl,bdt,bet,cll,cse,dsj,emm2,frk,god,gys,gzl,hll,hol2,ibs,jer,mal,mrz,mtz,nsl2,obi,oh4,old,pct,ppt,rri2,rsl,sal,snc,srv,sss,tms,trp,tss,uni,vcu,vol,wci,x2
1999-11-23,dsm2,base,historical,17397.00,17080.00,2060.00,10428.08,1846.40,1462.67,383.73,28038.68,1.00,1.00,747.59,3.92,3.09,3357.89,3357.89,588.76,6541.95,728.43,748.11,6171.88,6171.88,1122.81,1408.83,595.43,12915.19,13618.75,16552.96,597.65,599.97,9996.22,1352.88,10029.15,21808.07,11871.18,6038.24,588.65,523.23,724.05,15203.03,308.34,625.89,605.00,460.95,9060.63,201.77,170.59,844.47,541.48,779.94,733.02,338.56,8302.98,504.36,84.20
1999-11-24,dsm2,base,historical,16863.00,16554.00,2012.00,11075.97,1976.67,1559.98,416.69,27974.30,1.00,1.00,746.80,3.85,3.12,3311.13,3311.13,587.49,6400.98,734.11,749.32,6154.46,6154.46,1106.14,1412.37,603.00,12680.84,13270.80,16351.99,601.15,604.29,9940.20,1343.94,10031.90,21773.12,12009.82,5998.92,587.19,522.95,729.77,15157.16,312.33,628.78,606.19,462.27,8998.92,203.91,170.67,844.40,546.48,778.75,745.20,340.23,8123.76,512.03,84.20
1999-11-25,dsm2,base,historical,16202.00,15915.00,1991.00,10553.30,2369.38,1854.13,515.25,26376.92,1.00,1.00,757.89,3.61,3.34,3285.18,3285.18,590.58,6440.86,740.06,752.18,6134.60,6134.60,1089.29,1414.98,608.28,12491.58,13001.79,16080.91,607.09,610.48,9783.36,1334.10,9936.30,21721.69,12060.64,5958.10,590.18,524.45,737.50,15106.11,315.68,631.74,606.94,459.80,8954.20,207.79,173.84,836.98,552.27,772.94,747.91,342.31,7982.17,520.09,84.20
1999-11-26,dsm2,base,historical,15403.00,15114.00,1974.50,10506.58,2398.74,1900.14,498.60,25485.34,0.35,1.00,751.50,3.21,3.38,3583.01,3583.01,597.95,6481.66,746.38,768.63,6720.53,6720.53,1093.23,1609.71,619.33,12177.95,12709.11,16163.66,617.54,621.39,9976.66,1466.17,10519.76,22254.91,12229.46,6153.41,597.70,529.43,743.60,15565.10,327.39,633.29,607.34,494.05,8983.44,214.44,171.44,948.63,549.27,849.05,755.99,343.30,7862.59,523.50,84.20
1999-11-27,dsm2,base,historical,15188.13,14902.00,1957.29,10573.39,2278.60,1838.81,439.79,25440.21,0.00,1.00,757.90,2.82,3.29,3801.13,3801.13,609.48,6531.46,751.10,793.67,6722.17,6722.17,1100.23,1444.36,655.04,12031.06,12463.11,16235.72,639.57,645.87,10097.91,1593.43,10640.68,22829.89,12052.60,6602.31,608.45,536.38,750.84,15645.22,345.93,636.50,607.44,543.66,8806.71,194.07,170.36,900.20,549.13,853.00,754.13,344.28,7743.59,517.17,84.20
1999-11-28,dsm2,base,historical,14876.67,14598.00,1957.00,10564.75,2316.70,1877.53,439.17,25081.71,0.00,1.00,769.89,2.40,3.39,3686.60,3686.60,631.93,6796.04,754.09,816.56,6262.28,6262.28,1117.75,1206.85,688.49,11922.48,12382.86,16128.98,665.71,671.35,9866.82,1597.09,10148.41,22576.69,11794.18,6530.71,631.58,543.83,752.31,15290.01,359.94,644.18,607.36,571.76,8523.67,190.92,171.74,806.39,568.52,813.76,756.97,345.97,7644.54,543.90,84.20
1999-11-29,dsm2,base,historical,14703.00,14452.00,1957.00,10489.55,2206.51,1748.51,458.00,24943.04,0.00,1.00,760.11,2.10,3.36,3801.63,3801.63,666.27,6952.63,756.15,850.62,6296.78,6296.78,1157.18,1209.73,717.55,11787.34,12273.47,16090.98,698.34,704.12,9749.62,1723.24,10224.16,22757.65,11780.98,6600.13,665.99,560.54,753.19,15277.35,384.08,652.69,607.35,619.40,8489.35,198.06,171.23,817.27,579.97,829.54,767.32,350.30,7578.01,549.60,84.20
1999-11-30,dsm2,base,historical,15091.00,14800.00,1970.00,10282.07,2102.42,1701.14,401.28,25240.65,0.00,1.00,748.31,2.04,3.11,3874.17,3874.17,699.14,6824.39,764.35,887.10,6030.36,6030.36,1197.25,1091.28,754.29,11809.83,12179.89,16141.45,729.47,732.80,9653.13,1764.50,10050.18,23025.59,11409.14,7055.30,698.98,584.05,761.36,15246.47,409.70,660.07,607.87,655.10,8349.42,192.61,169.33,869.72,596.16,893.08,763.84,353.26,7531.26,553.82,83.60
1999-12-01,dsm2,base,historical,16227.00,15898.00,2002.00,10173.29,2092.14,1698.73,393.41,26310.15,0.00,1.00,757.10,2.17,2.99,3678.07,3678.07,727.67,6842.55,761.36,905.69,5206.15,5206.15,1226.63,895.04,781.73,11893.01,12148.52,16011.95,751.01,754.97,9183.24,1624.89,9179.88,21607.92,10830.69,6489.99,727.31,597.24,764.38,14593.51,419.25,672.46,609.25,650.23,8042.55,189.07,168.97,818.29,617.01,893.77,753.20,358.18,7470.11,567.49,79.40
1999-12-02,dsm2,base,historical,17495.00,17144.00,1902.00,10555.97,2155.19,1741.79,413.40,27797.78,0.00,1.00,757.40,2.25,2.94,3674.32,3674.32,756.81,6785.15,753.06,935.00,4998.39,4998.39,1300.95,839.44,795.29,11866.64,12144.09,15921.81,780.35,785.98,8757.74,1706.01,8883.13,21149.92,10787.34,5771.20,756.60,632.68,757.61,14336.00,442.62,680.17,612.94,689.67,7933.41,187.06,170.83,804.76,606.95,881.51,757.14,363.55,7446.79,564.39,79.40
1999-12-03,dsm2,base,historical,19378.00,19055.00,1862.00,9427.15,2124.53,1737.12,387.41,28542.62,0.00,1.00,740.81,2.40,3.05,3564.31,3564.31,780.92,6307.03,755.77,957.50,4529.86,4529.86,1353.66,728.74,814.17,11851.22,12103.99,15698.73,799.78,803.66,8418.64,1694.06,8358.13,20530.20,10578.72,5462.53,780.73,641.06,755.64,13861.36,459.59,689.91,619.88,711.14,7748.36,180.19,169.78,766.27,623.39,864.46,759.23,372.55,7388.47,578.43,79.40
1999-12-04,dsm2,base,historical,19106.00,18790.00,1839.00,9398.13,2162.79,1758.80,403.99,28180.34,0.00,1.00,734.50,2.57,3.16,3586.00,3586.00,799.49,5940.98,758.49,994.24,4603.33,4603.33,1445.02,723.51,835.50,11788.51,12038.04,15587.43,823.43,828.61,8571.68,1841.46,8576.62,19974.27,10805.95,5038.69,799.41,671.72,759.73,13902.76,495.23,692.34,629.64,767.81,7695.06,173.88,170.44,767.57,621.43,861.78,746.93,379.45,7338.28,608.30,79.40
1999-12-05,dsm2,base,historical,18495.00,18186.00,1828.00,9388.58,2204.27,1787.04,417.23,27507.31,0.00,1.00,736.90,2.69,3.29,3519.82,3519.82,820.51,5603.35,753.95,1037.03,4668.60,4668.60,1517.57,746.72,874.57,11691.67,11960.80,15407.10,852.43,856.83,8669.06,1921.15,8574.51,20802.85,10761.01,4983.60,820.16,689.41,754.97,13886.88,529.80,694.46,643.22,804.05,7667.56,176.19,167.24,797.99,631.81,899.21,738.27,393.66,7266.40,624.31,79.40
1999-12-06,dsm2,base,historical,17950.00,17676.00,1833.00,10802.08,2270.21,1834.91,435.30,28314.86,0.00,1.00,742.30,2.77,3.31,3458.54,3458.54,852.54,5386.94,743.46,1084.55,4793.08,4793.08,1592.42,801.79,918.34,11556.20,11866.69,15341.90,889.96,897.54,8790.12,1987.87,8709.85,20850.00,10663.94,4936.19,851.28,711.84,744.17,14032.90,564.67,697.10,659.19,840.34,7682.20,176.33,163.37,815.60,642.12,931.56,738.08,408.72,7150.11,643.08,79.40
1999-12-07,dsm2,base,historical,17666.00,17379.00,1809.00,10476.58,2220.61,1809.65,410.96,27730.97,0.00,1.00,730.31,2.93,3.26,3409.17,3409.17,891.48,5299.68,738.46,1135.70,4930.34,4930.34,1640.40,841.56,963.91,11375.97,11780.16,15358.36,936.88,944.45,8931.45,2039.91,8790.45,21653.89,10627.82,4971.10,890.62,742.90,740.41,14262.22,599.42,699.02,686.89,876.16,7716.34,175.73,160.83,841.68,659.27,959.51,742.42,427.83,7016.57,665.44,79.40
1999-12-08,dsm2,base,historical,17368.00,17080.00,1792.00,10450.74,2200.42,1805.57,394.85,27410.32,0.00,1.00,735.60,2.94,3.38,3280.42,3280.42,930.58,5288.64,738.92,1168.38,4597.12,4597.12,1653.18,821.49,1000.59,11235.56,11711.31,15185.24,977.75,984.51,8811.00,1953.63,8397.67,21051.08,10470.99,4772.44,929.61,776.52,742.76,13915.22,616.90,700.55,727.52,883.69,7537.00,175.94,159.89,820.73,679.03,958.73,735.59,447.98,6886.06,694.32,79.40
1999-12-09,dsm2,base,historical,17029.00,16753.00,1789.00,10286.68,1888.95,1566.29,322.66,27215.73,0.00,1.00,738.00,2.80,3.28,3286.09,3286.09,977.38,5289.55,740.59,1216.80,5055.72,5055.72,1686.77,945.54,1035.35,10994.96,11530.78,15116.05,1021.03,1027.96,9020.54,2062.60,8880.48,21502.01,10761.34,4861.40,976.95,816.02,740.51,14268.20,652.63,698.22,767.14,936.44,7681.51,189.13,156.48,849.89,700.81,988.24,736.01,470.18,6763.91,726.27,79.40
1999-12-10,dsm2,base,historical,17291.00,17018.00,1788.00,5000.76,2012.94,1616.01,396.93,22066.82,0.00,0.00,744.90,2.66,3.17,3157.13,3157.13,1002.75,5427.84,735.74,1231.95,4637.45,4637.45,1667.38,888.92,1073.05,10882.38,11404.90,14917.56,1048.42,1055.83,8920.37,1936.17,8365.82,20869.82,11739.89,5871.32,1001.51,834.99,737.52,13770.99,662.85,699.09,796.78,933.27,7590.86,174.03,156.36,832.66,720.24,963.93,738.92,486.93,6680.89,744.88,79.40
1999-12-11,dsm2,base,historical,18038.00,17755.00,1796.00,4100.75,2089.76,1677.57,412.19,21844.99,0.00,0.00,747.50,2.45,3.18,2888.85,2888.85,999.40,5700.10,737.53,1217.73,3939.25,3939.25,1616.17,768.41,1079.18,11067.65,11232.32,14670.61,1049.94,1056.35,8740.24,1700.14,7348.46,20602.35,12239.49,5519.57,998.21,824.73,740.01,12921.76,643.93,705.18,828.89,884.79,7528.11,168.89,155.67,758.86,720.49,888.92,744.33,498.20,6647.49,735.23,79.40
1999-12-12,dsm2,base,historical,18190.00,17907.00,1777.00,4174.56,2074.10,1670.61,403.49,22067.46,0.00,0.00,744.40,2.30,3.07,2596.59,2596.59,997.24,6126.52,743.89,1192.86,3366.08,3366.08,1565.76,685.11,1061.67,11253.32,11167.77,14189.26,1048.96,1056.43,8597.28,1545.61,6519.77,20190.80,12278.55,5013.23,996.12,826.10,742.59,12078.04,620.36,710.80,867.83,836.50,7573.62,170.05,155.57,669.87,730.25,805.14,748.68,517.90,6641.47,746.63,79.40
1999-12-13,dsm2,base,historical,18109.00,17824.00,1749.00,3178.51,1995.00,1626.50,368.50,21041.51,0.00,0.00,733.51,2.11,2.88,2358.11,2358.11,1001.15,6460.94,747.60,1167.40,2802.89,2802.89,1501.97,572.07,1055.78,11310.76,11200.99,13633.43,1032.48,1036.46,8412.48,1364.15,5618.37,18888.21,11889.79,4571.36,998.57,826.29,747.59,10970.30,595.41,716.38,905.41,780.52,7468.44,169.19,156.00,651.10,738.44,794.10,747.88,537.58,6650.10,741.29,76.60
1999-12-14,dsm2,base,historical,18060.00,17780.00,1727.00,1534.93,2157.48,1726.21,431.27,19164.45,0.21,0.00,744.79,1.90,2.79,2040.03,2040.03,985.86,6676.26,745.13,1129.97,2237.75,2237.75,1421.22,479.38,1043.06,11217.43,11232.70,12699.32,1020.79,1023.84,7912.36,1179.44,4514.72,18071.01,11317.08,3934.49,981.83,822.51,750.30,9644.75,558.93,722.03,936.62,687.44,6888.85,172.18,153.75,599.90,737.58,741.23,739.87,546.11,6679.99,736.28,76.60
1999-12-15,dsm2,base,historical,18080.50,17788.00,1708.00,1429.70,2245.56,1822.40,423.16,18972.64,0.61,0.00,761.79,1.84,2.84,1786.13,1786.13,972.80,6784.76,735.64,1093.40,1881.78,1881.78,1344.52,439.25,1014.98,11106.29,11199.69,11819.37,1005.76,1007.60,7445.42,1057.57,3772.93,16690.19,10702.83,3473.52,968.70,816.94,749.53,8508.56,525.54,725.27,958.08,603.60,5853.33,176.35,152.60,594.10,739.20,716.09,742.57,552.46,6718.19,738.11,73.00
1999-12-16,dsm2,base,historical,17794.80,17512.00,1725.00,1511.95,2334.60,1902.63,431.97,18697.15,1.00,0.00,762.40,2.02,2.95,1577.21,1577.21,965.47,6965.51,745.18,1044.98,1736.57,1736.57,1267.14,459.85,967.50,10952.95,11111.74,11111.73,986.91,987.08,7207.17,974.80,3458.16,16740.80,10241.28,3230.86,961.23,813.27,744.91,7970.60,491.32,727.72,971.61,515.76,5463.70,182.43,149.79,591.31,737.10,677.95,757.19,559.72,6748.83,740.20,70.80
1999-12-17,dsm2,base,historical,17399.00,17113.00,1741.00,1506.93,2285.77,1853.13,432.64,18361.16,1.00,0.00,753.71,2.41,3.03,1439.08,1439.08,950.48,7150.62,759.42,992.46,1713.56,1713.56,1197.38,488.42,919.18,10779.97,10993.51,10777.88,960.81,959.33,7282.27,913.30,3403.78,17223.29,10009.79,3159.92,947.97,805.40,747.55,7933.43,460.23,728.34,977.76,456.48,5686.63,180.51,150.19,581.73,736.80,663.27,763.96,566.99,6831.57,741.53,70.80
1999-12-18,dsm2,base,historical,16939.00,16659.00,1744.00,1518.10,2200.97,1801.85,399.12,18000.13,1.00,0.00,740.61,2.84,3.16,1332.60,1332.60,931.95,7289.47,761.63,940.39,1734.24,1734.24,1127.44,504.48,874.37,10628.81,10864.16,10632.00,925.78,923.30,7160.16,857.89,3374.65,17728.45,9841.88,3127.16,929.73,799.82,756.81,7892.10,433.44,727.47,977.78,414.28,5868.12,177.23,153.28,553.93,740.05,618.38,758.79,576.17,6902.15,743.77,70.80
1999-12-19,dsm2,base,historical,16636.00,16368.00,1748.00,1521.18,2270.00,1841.16,428.84,17635.18,1.00,0.00,721.21,3.30,3.30,1257.30,1257.30,905.41,7484.95,754.99,888.15,1823.06,1823.06,1065.80,529.58,828.06,10472.70,10724.56,10852.83,885.70,882.69,7283.70,812.05,3581.86,18516.50,9869.83,3215.05,904.99,795.03,762.47,8437.88,408.44,726.24,975.33,389.99,6211.20,178.48,152.89,528.03,742.46,577.12,747.70,583.02,7002.24,742.56,70.80
1999-12-20,dsm2,base,historical,16141.00,15953.00,1708.00,2022.35,2263.20,1825.37,437.83,17608.15,1.00,0.00,720.20,3.74,3.49,1192.89,1192.89,875.81,7624.49,743.63,838.51,1933.25,1933.25,1003.47,556.07,783.14,10334.97,10580.89,11103.06,842.11,839.69,7431.10,767.94,3829.68,18451.87,10025.39,3333.89,875.70,792.75,759.82,8819.81,387.36,726.47,972.39,367.69,6527.04,180.56,152.99,508.79,741.58,529.67,731.08,589.14,7104.18,741.80,74.00
1999-12-21,dsm2,base,historical,15737.00,15464.00,1689.00,2939.98,2271.41,1826.12,445.29,18094.57,1.00,0.00,721.40,4.18,3.37,1175.81,1175.81,839.43,7778.55,729.29,786.67,2191.68,2191.68,942.40,605.83,731.89,10217.96,10416.04,11356.54,795.39,792.27,7726.55,736.82,4302.20,17400.57,10279.92,3570.73,839.65,789.53,751.41,9285.77,366.14,726.37,969.42,357.25,7165.67,187.67,154.45,500.75,741.20,511.52,722.60,597.55,7240.66,743.37,76.40
1999-12-22,dsm2,base,historical,15690.00,15424.00,1666.36,3856.32,2290.71,1842.83,447.88,18921.97,1.00,0.00,755.58,4.28,3.14,1115.68,1115.68,797.60,7850.85,721.23,739.55,2189.32,2189.32,878.65,606.97,688.78,10176.73,10286.90,11130.02,749.18,746.59,7943.43,689.29,4352.47,17286.35,10207.20,3699.48,798.13,782.41,736.75,8876.69,349.66,728.05,966.14,339.12,7535.63,185.35,155.43,483.95,739.83,490.07,722.66,609.58,7320.10,744.50,76.40
1999-12-23,dsm2,base,historical,15571.00,15293.00,1630.20,4814.94,2226.13,1805.05,421.08,19790.01,1.00,0.00,784.38,4.10,3.02,1015.49,1015.49,755.63,7846.60,720.91,694.39,2005.62,2005.62,820.35,551.64,649.69,10016.40,10209.45,10885.16,707.09,704.38,7774.75,631.80,4009.28,18594.23,9956.72,3576.28,756.19,769.92,729.80,8925.75,337.10,730.10,960.54,316.44,7684.06,181.75,158.03,443.56,737.67,448.40,743.22,619.79,7365.19,742.99,75.20
1999-12-24,dsm2,base,historical,15607.00,15326.00,1639.00,6176.18,2272.75,1840.66,432.09,21149.43,1.00,0.00,764.01,3.73,3.03,940.78,940.78,706.71,7870.00,735.25,652.68,1935.37,1935.37,771.08,513.97,604.46,9884.52,10086.76,10792.92,658.96,656.81,7556.91,591.59,3927.89,17842.32,9906.97,3517.01,707.07,746.01,729.99,8959.75,323.24,729.32,952.10,301.24,7791.22,180.32,158.73,413.47,722.48,418.26,773.71,624.73,7392.42,730.47,74.40
1999-12-25,dsm2,base,historical,15583.00,15291.00,1644.00,6913.43,2250.29,1822.97,427.32,21890.14,1.00,0.00,762.70,3.27,3.05,915.10,915.10,649.63,7908.56,763.20,611.59,1983.02,1983.02,725.16,501.23,552.45,9754.94,9948.13,10702.12,608.44,606.42,7441.94,566.33,4034.80,17183.62,9887.61,3558.99,650.07,706.04,751.55,8934.32,306.57,726.48,940.48,294.48,7724.41,180.32,160.98,399.90,706.09,400.79,772.54,611.32,7438.53,707.33,75.60
1999-12-26,dsm2,base,historical,15544.00,15256.00,1659.00,7849.78,2233.91,1816.22,417.69,22818.87,1.00,0.00,764.70,2.84,2.92,929.10,929.10,588.49,7987.42,776.41,571.51,2079.41,2079.41,685.00,505.68,508.61,9701.34,9823.90,10752.59,555.17,554.23,7513.28,552.00,4269.50,17861.49,9931.86,3728.21,588.87,649.59,773.80,9226.45,290.12,722.35,925.12,290.74,7677.39,177.79,160.64,393.82,680.02,393.37,765.41,587.66,7501.27,669.59,76.40
1999-12-27,dsm2,base,historical,15701.00,15415.00,1651.00,7768.02,2282.42,1849.85,432.57,22837.60,1.00,0.00,783.39,2.43,2.90,870.88,870.88,541.13,7987.39,766.97,539.41,1970.22,1970.22,650.16,464.76,482.29,9674.57,9738.83,10670.73,513.83,513.48,7401.82,522.42,4053.70,17447.08,9861.68,3724.04,541.80,602.18,767.64,8834.56,277.79,719.76,898.55,278.55,7383.42,173.05,159.73,371.41,662.07,378.21,765.43,563.85,7506.80,645.90,75.60
1999-12-28,dsm2,base,historical,15535.00,15249.00,1619.00,8411.81,2291.63,1845.45,446.18,23274.18,1.00,0.00,804.88,2.11,2.95,859.38,859.38,501.71,8018.37,763.91,511.18,1943.05,1943.05,623.23,447.78,453.10,9635.76,9673.47,10327.48,480.36,479.86,7243.57,504.01,4005.37,15706.50,9741.94,3685.17,502.43,559.08,766.32,8198.02,265.74,717.40,846.64,272.07,7034.31,173.37,158.93,356.82,634.36,364.17,777.47,534.19,7529.47,610.21,75.40
1999-12-29,dsm2,base,historical,15230.00,14948.00,1601.00,9483.82,2249.40,1830.03,419.37,24065.42,1.00,0.00,814.89,1.96,3.05,882.55,882.55,468.63,8046.47,771.07,484.81,1995.13,1995.13,595.50,448.63,427.36,9600.36,9617.76,10239.55,448.76,448.50,7207.26,492.82,4021.11,17268.64,9624.94,3779.35,469.06,520.94,772.10,8435.05,255.85,716.19,787.92,268.53,6852.59,172.67,154.01,356.66,609.85,361.39,797.35,503.54,7560.45,568.88,75.60
1999-12-30,dsm2,base,historical,15028.30,14729.00,1598.00,10442.90,2245.24,1819.64,425.60,24823.96,1.00,0.00,806.81,1.96,3.20,950.38,950.38,435.53,8087.18,786.48,462.29,2121.79,2120.12,572.51,475.74,401.73,9580.66,9568.08,10437.81,417.92,418.18,7169.16,489.90,4187.66,17677.52,9726.57,3967.86,435.60,485.29,786.77,8690.19,247.64,715.73,738.10,270.20,6874.45,171.21,155.04,361.56,583.59,366.26,811.98,470.88,7610.20,504.83,76.40
1999-12-31,dsm2,base,historical,14689.70,14393.00,1583.00,10764.12,2217.77,1798.12,419.65,24819.04,1.00,0.00,803.00,2.07,3.19,1097.65,1097.65,404.27,8181.34,798.93,443.77,2450.39,2450.39,556.60,522.78,377.58,9606.24,9536.92,10923.92,391.34,391.69,7294.95,510.10,4682.73,19131.53,9965.62,4298.86,404.36,443.81,803.32,9382.71,241.84,713.75,706.03,281.92,7028.25,169.55,156.70,376.23,569.13,373.15,811.54,434.17,7678.47,458.52,76.60
2000-01-01,dsm2,base,historical,14945.00,14637.00,1581.00,10535.70,2069.10,1761.75,307.35,24992.60,1.00,0.00,807.20,2.29,2.94,1242.45,1242.45,380.38,8264.17,805.16,431.50,2686.64,2686.64,546.30,568.29,366.20,9664.73,9527.51,11575.14,375.64,376.73,7322.10,537.51,5063.81,19876.23,10300.47,4580.44,380.38,410.88,811.52,10161.18,240.70,711.49,683.12,291.27,7150.53,167.13,157.60,390.19,546.18,383.46,806.68,400.96,7708.48,447.67,76.60
2000-01-02,dsm2,base,historical,14946.00,14627.00,1581.00,10489.28,2103.63,1792.66,310.97,24912.64,1.00,0.00,829.58,2.60,2.77,1251.93,1251.93,369.63,8285.40,807.43,422.22,2585.04,2585.04,539.01,530.00,362.85,9701.96,9521.71,11904.80,369.00,370.29,7155.09,532.07,5010.46,19504.04,10549.92,4562.04,369.64,393.73,808.40,10052.95,240.32,712.54,660.30,287.86,7106.48,164.91,159.38,375.45,523.94,368.18,807.45,374.22,7676.83,439.65,76.60
2000-01-03,dsm2,base,historical,14988.00,14687.00,1581.00,10557.00,2091.76,1783.35,308.41,25034.24,1.00,0.00,824.50,2.81,2.80,1237.56,1237.56,364.25,8343.34,805.53,413.92,2539.20,2539.20,535.12,522.44,356.16,9768.94,9507.19,12136.36,363.99,364.71,6917.36,531.22,4955.02,18858.77,10724.57,4490.47,364.21,381.95,806.32,10147.09,239.21,713.84,636.13,283.53,7073.78,167.62,165.64,360.18,504.23,354.55,822.59,353.66,7669.16,420.28,76.60
2000-01-04,dsm2,base,historical,14757.00,14448.00,1631.00,10639.38,2076.63,1748.56,328.07,24950.75,1.00,0.00,819.40,2.92,2.88,1311.74,1311.74,358.30,8486.87,808.59,407.28,2774.66,2774.66,531.15,575.65,349.59,9904.41,9530.17,12370.76,357.80,358.38,6873.88,559.47,5347.22,19300.89,11017.73,4617.92,358.27,371.01,811.66,10789.45,239.18,713.11,608.59,287.91,7193.72,171.81,165.27,374.17,492.35,359.83,828.27,338.36,7723.80,410.93,76.60
2000-01-05,dsm2,base,historical,14667.00,14369.00,1674.00,10758.01,2036.34,1791.54,244.80,25062.67,1.00,0.00,814.20,2.99,2.87,1444.24,1444.24,352.17,8670.92,818.86,405.46,3130.99,3130.99,526.01,657.18,347.57,10102.70,9616.86,12670.10,353.19,354.30,7001.02,601.31,5912.23,19361.03,11363.37,4928.40,352.06,361.77,826.36,11294.64,240.87,711.95,570.19,294.05,7343.16,176.09,168.48,407.98,487.75,385.97,823.36,324.55,7799.66,411.16,79.40
2000-01-06,dsm2,base,historical,14626.00,14307.00,1678.00,10915.44,2072.96,1778.63,294.33,25146.47,1.00,0.00,809.10,2.97,2.96,1544.22,1544.22,348.83,8830.42,822.86,405.61,3335.76,3335.76,523.49,701.67,349.68,10288.27,9737.81,12872.98,352.56,353.60,7009.03,626.39,6198.28,19662.65,11602.08,5148.12,348.77,354.24,825.35,11497.88,242.81,713.18,460.74,296.20,7517.16,178.55,167.94,427.67,486.26,400.91,818.18,314.16,7853.37,410.05,79.40
2000-01-07,dsm2,base,historical,14416.00,14118.00,1657.00,10754.78,2077.40,1760.67,316.73,24750.38,1.00,0.00,804.00,2.91,2.98,1694.21,1694.21,349.32,9038.44,820.79,409.16,3659.27,3659.27,528.27,796.60,351.38,10514.19,9880.71,13156.09,354.19,355.32,7126.54,674.99,6633.86,20504.90,11853.57,5364.23,349.26,349.31,821.17,12125.44,245.39,714.07,416.08,300.88,7743.05,184.42,169.44,465.51,475.78,426.55,813.00,305.15,7973.62,400.59,79.40
2000-01-08,dsm2,base,historical,14337.00,14059.00,1641.00,10497.60,2082.42,1776.94,305.48,24393.18,1.00,0.00,798.90,2.77,2.95,1842.41,1842.41,351.31,9215.06,817.04,415.50,3909.11,3909.11,535.59,845.39,357.32,10710.73,10061.82,13549.93,358.05,359.25,7207.98,712.97,6957.48,20729.14,12184.75,5592.01,351.22,347.59,816.65,12472.55,247.90,715.66,401.05,305.65,8034.61,184.80,168.76,491.73,464.90,448.33,808.05,297.56,8060.03,394.55,79.40
2000-01-09,dsm2,base,historical,14205.00,13927.00,1665.00,10484.15,2098.77,1787.41,311.36,24255.38,1.00,0.00,793.80,2.58,3.05,1881.65,1881.65,355.33,9354.54,811.45,420.95,3935.09,3935.09,546.13,860.92,362.19,10872.80,10220.65,13744.78,362.91,364.32,7214.73,727.43,7077.42,20667.89,12427.87,5735.79,355.24,347.40,812.41,12528.81,248.98,718.48,388.19,306.67,8069.67,184.74,168.79,496.61,468.70,453.54,803.03,291.91,8134.69,391.14,79.40
2000-01-10,dsm2,base,historical,14030.00,13760.00,1661.00,10547.70,2125.71,1797.15,328.56,24112.98,1.00,0.00,788.70,2.27,3.21,2008.22,2008.22,360.40,9537.72,806.41,428.62,4158.97,4158.97,561.80,911.99,366.94,11090.26,10389.58,13953.17,367.64,369.58,7302.07,765.29,7321.97,21376.53,12653.24,5881.92,360.26,349.05,807.61,12838.98,250.87,720.08,381.49,312.63,8278.27,187.39,168.13,516.31,469.10,475.21,797.87,288.66,8260.34,402.23,79.40
2000-01-11,dsm2,base,historical,13958.00,13690.00,1617.00,10515.95,1810.31,1565.34,244.97,24280.64,1.00,0.00,783.60,2.03,2.95,2259.24,2259.24,366.04,9821.41,801.98,441.38,4626.93,4626.93,583.16,1045.48,375.88,11397.29,10619.30,14348.20,374.46,376.18,7605.65,853.41,7865.92,22543.42,13014.80,6186.95,365.98,351.24,802.57,13500.54,254.17,720.52,379.71,325.25,8960.89,193.49,167.59,577.61,463.24,520.26,793.01,285.90,8445.36,402.53,79.40
