datetime,model,scene,case,sac_flow,sjr_flow,exports,cu_flow,ndo,dcc,smscg,vern_ec,sf_tidal_energy,sf_tidal_filter,aamc1,alk,alv,alvz,anc,anh,bac,bdl,bdt,ben,benbr,bet,bet2,bir,bks,bll,blp,bts,c10,c16,c24,carqb,cbs,ccs,chdmc006,chipps,cis,clc,cll,cm62,cm66,cm72,co5,confl,coy,cse,cyg,dbi,dgl,dlc,dmb,dmc,dsj,dum,dumbr,dvi,dws,emm2,fal2,fct,flt,fmb,fpt,frk,frp,gct,ges,gl,glab,glc,glc2,glcgs,gle,gln,god,grizzb,gsm,gss,gys,gzb,gzl,gzm,has,hll,hlt2,hol2,holm,hon,hsl,hun,hwb,ibs,idb,ish,ist,jer,lbtoe,lct,lcts,lcut,lhtn,lhtse,lib,libc,lir,lis,liw,liy,lps,m13,mab,mal,mare,mateo,mdmzq,mfv,mho,mhr,mir,mkn,mld,mok2,mrmow,mru,mrx,mrz,mrz2,msd2,msl,mss,mtb,mtz,mup,nmr,nsl2,oad,obd,obi,odm,oh1,oh4,old,orb,orccf,ori,orm,orq2,orx,osj2,pct,pdup,ppt,pri,prospect south breach,psf,ptchi,pts,richb,richm,rindg,riv,rri2,rsd,rsl,rvb,ryc,rye,ryf,ryi,sal,scqc1,sdc,sdi,sffpx,sfp17,sga,sgg,sham,sjc,sjd,sjg,sjj,sjl,sm,smr,smr2,snc,snod,soi,sr3,srh,srv,ssa,ssi,sss,sstw,ssw,sti,sur,sus,sut,swe,sxs,tea,tibc1,tms,toen,toes,tpi,tpp,tps,trn2,trp,tsl,tss,twa,twi,ucs,ulc,uni,vcu,vic,vni,vns,vol,wci,wdcut,winter east breach,winter north breach,winter south breach,x2
2010-12-09,RMA,base,7,24457.40,5049.00,-10505.00,-1380.92,21645.32,0.00,0.00,280.54,3.35,-0.13,49169.88,49641.85,49325.53,49325.62,1518.87,1518.87,848.28,4007.86,268.11,148.10,20241.91,968.13,968.70,576.45,211.78,2770.63,1098.25,9724.73,868.85,13381.39,6532.97,29610.24,177.98,246.43,481.24,5395.85,584.66,667.98,1663.69,209.73,243.62,294.92,1718.14,3557.71,49326.68,1663.69,11147.87,856.65,277.65,219.57,49326.16,481.67,1147.55,49326.13,49326.14,274.24,177.33,324.88,957.87,970.55,16429.91,7833.03,169.21,865.42,1147.58,281.92,169.62,49324.91,281.53,289.00,315.53,289.00,282.05,167.63,11243.98,13013.11,169.81,169.61,10476.36,11639.21,11566.91,9949.33,241.73,867.42,541.20,876.66,859.76,6111.16,9534.99,9081.52,170.62,11556.12,781.77,934.34,167.05,998.15,242.00,191.16,197.17,191.16,196.27,196.27,175.43,191.29,243.16,461.85,395.18,409.71,240.30,369.14,746.43,4961.66,30595.95,49323.08,565.80,171.03,566.35,589.23,171.79,216.66,4899.93,201.32,283.19,283.38,788.27,21967.91,20733.64,272.18,1356.60,171.78,845.39,9573.67,588.02,216.66,1662.51,513.11,517.60,849.77,513.11,269.90,783.69,323.30,783.69,523.28,510.26,444.52,724.45,273.60,574.03,12019.87,762.77,516.59,507.03,169.89,176.07,13339.89,3528.81,45555.60,46721.54,496.32,173.81,325.59,933.77,951.78,173.37,9822.25,171.13,171.13,172.59,470.10,42170.21,169.20,246.22,49824.21,49565.64,384.55,178.31,46415.18,381.17,267.98,277.38,998.15,269.49,49326.68,148.81,148.51,7908.02,166.59,168.69,695.95,165.56,180.12,470.10,446.39,168.84,237.37,166.55,215.63,487.63,170.27,168.21,169.59,173.24,9000.87,47690.98,453.24,243.25,198.10,401.90,818.82,401.90,551.16,481.67,629.51,629.50,318.80,813.02,203.65,241.13,274.02,585.85,588.02,396.20,276.45,8478.11,607.41,872.29,1868.92,2133.83,1794.11,75.66
2010-12-10,RMA,base,7,30636.10,4705.00,-10519.00,-1532.55,27612.66,0.00,0.00,287.63,2.52,-0.14,49163.66,49606.38,49325.80,49325.86,1282.53,1282.53,830.18,4334.41,286.09,143.89,18766.09,930.38,931.13,565.25,212.30,2747.94,1014.05,9171.79,627.80,11785.89,5188.43,28214.61,180.42,253.55,483.03,4196.06,594.47,639.92,1189.47,210.20,244.12,295.27,1235.02,2647.05,49326.32,1189.47,10670.64,852.39,296.68,229.63,49325.23,485.27,1113.19,49325.17,49325.19,287.23,179.14,274.87,892.66,907.20,15064.09,7655.73,161.73,822.53,1119.01,301.20,158.99,49325.10,300.81,300.10,324.64,300.10,301.14,153.76,10514.68,11868.45,168.27,158.86,9899.36,10886.59,10591.42,9528.86,249.74,840.12,534.78,849.20,837.83,5082.99,9242.31,8844.27,159.56,11089.14,777.76,944.71,155.14,927.26,253.68,193.73,201.80,193.73,200.56,200.56,178.02,194.05,288.02,493.57,398.00,477.36,238.72,283.14,757.81,3813.72,29368.34,49319.66,571.52,160.64,592.22,614.49,165.80,226.97,3761.84,193.29,300.63,300.81,801.98,20436.89,19188.01,286.74,1258.03,165.86,865.69,9236.95,597.79,226.97,1551.82,472.43,479.75,832.12,472.43,285.94,778.16,336.77,778.16,536.30,522.69,376.05,705.30,291.10,524.28,10409.99,790.35,486.77,474.06,167.36,178.73,11706.38,2657.58,45248.71,46540.00,436.89,174.68,316.73,927.45,949.09,174.59,8399.26,174.09,174.09,175.22,425.47,41848.34,157.69,215.46,49809.73,49528.45,401.31,178.80,46193.51,344.95,285.10,292.18,927.26,285.69,49326.32,148.50,148.33,7415.00,152.82,165.93,643.01,151.77,178.41,425.47,342.74,156.31,249.00,153.90,214.79,500.48,159.34,154.81,158.67,165.81,8458.36,47482.37,405.40,252.62,203.73,417.50,810.82,417.50,513.58,485.27,577.58,577.57,331.59,759.18,207.82,246.13,291.25,592.63,597.79,379.55,286.11,8307.00,630.65,856.07,1510.09,1670.21,1444.83,73.66
2010-12-11,RMA,base,7,33429.00,4809.00,-10492.00,-691.42,29938.42,0.00,0.00,286.46,1.80,-0.17,49155.80,49552.60,49325.89,49325.91,1093.35,1093.35,806.49,4508.01,291.60,136.59,16942.59,891.67,892.58,549.87,212.77,2767.36,934.57,9060.34,437.54,9928.03,3807.11,26395.15,179.25,258.57,487.19,3012.45,598.32,642.00,819.75,210.78,244.70,295.72,842.83,1824.54,49325.69,819.75,10308.42,847.46,301.02,238.76,49323.71,486.83,1081.16,49323.62,49323.65,288.74,176.97,240.67,828.26,838.50,13419.14,7555.66,148.96,774.40,1091.17,306.69,147.64,49325.10,306.14,310.91,330.68,310.91,305.55,147.48,9723.73,10508.10,153.10,147.62,9802.83,10072.74,9519.15,8892.51,255.41,808.94,523.96,818.13,811.81,4054.51,9024.85,8408.22,148.48,10772.33,768.70,949.77,146.98,857.71,259.86,195.67,205.07,195.67,203.87,203.87,175.72,196.37,301.63,512.67,400.33,477.40,231.62,224.78,747.90,2703.48,27765.27,49315.24,570.60,149.06,559.06,580.04,151.64,221.28,2663.71,177.12,302.32,302.28,791.61,18541.06,17289.66,288.98,1054.90,151.72,856.69,8682.55,597.26,221.28,1432.62,459.17,467.58,808.80,459.17,289.19,768.10,350.29,768.10,545.49,531.64,354.81,682.29,294.58,475.56,8545.65,799.79,457.71,443.37,154.76,176.15,9788.94,1864.55,44804.95,46298.03,396.60,166.91,317.74,919.84,944.13,167.27,6809.74,167.79,167.79,169.89,377.09,41414.78,147.36,193.34,49786.58,49478.86,405.94,179.12,45868.51,330.50,289.32,299.03,857.71,289.10,49325.69,139.79,139.70,7597.19,147.17,151.15,593.74,147.05,168.68,377.09,270.58,147.29,254.03,147.02,209.84,505.50,148.16,147.37,147.59,151.38,8539.33,47171.43,356.18,258.66,208.20,421.65,802.92,421.65,465.47,486.83,528.59,528.58,347.97,706.83,211.47,250.66,294.31,593.04,597.26,356.52,287.65,8185.13,639.50,835.29,1186.40,1263.40,1145.15,71.35
2010-12-12,RMA,base,7,33691.90,4815.00,-10483.00,23.09,29495.81,0.00,0.00,290.29,1.31,-0.18,49140.66,49478.03,49325.79,49325.78,952.42,952.42,779.92,4526.73,290.46,135.19,14659.47,853.37,854.41,533.05,213.16,2776.44,852.19,9033.64,314.98,7797.74,2529.23,24011.43,177.43,262.42,470.07,1960.93,595.35,662.64,556.78,211.92,245.83,296.64,569.04,1166.91,49324.67,556.78,9961.75,841.36,297.54,240.12,49321.49,468.45,1052.48,49321.36,49321.40,291.78,174.59,209.98,766.20,766.40,11454.48,7514.61,151.47,725.79,1063.45,301.72,153.34,49324.88,301.35,307.58,325.04,307.58,300.78,155.88,8856.92,8985.00,150.83,153.41,9572.25,9197.62,8410.86,8127.69,259.79,774.35,510.73,783.12,784.02,3139.15,8857.54,7839.04,154.55,10514.49,754.46,956.32,153.84,786.27,261.04,197.41,206.86,197.41,206.73,206.73,172.79,198.18,284.77,512.65,400.81,435.90,223.79,191.22,722.83,1742.18,25609.69,49309.69,558.57,154.51,496.64,516.86,153.45,207.87,1715.34,165.78,297.01,297.04,763.86,16149.82,14922.42,290.88,842.62,153.46,826.06,7998.64,588.02,207.87,1260.95,436.31,444.51,782.33,436.31,290.19,752.86,343.32,752.86,543.67,528.19,348.40,653.57,293.04,427.28,6464.15,787.95,431.67,415.92,152.71,173.21,7603.21,1229.82,44169.28,45906.92,371.90,159.25,319.02,911.76,939.03,159.45,5126.13,161.93,161.93,165.31,322.91,40767.15,153.80,174.27,49753.67,49417.64,400.95,179.87,45379.01,325.66,289.77,296.12,786.27,290.05,49324.67,136.90,136.82,7701.24,155.73,150.42,556.46,155.85,159.62,322.91,226.60,154.53,254.55,154.62,204.37,497.86,154.07,155.34,153.51,153.99,8624.21,46723.45,310.18,261.92,210.29,414.32,794.03,414.32,420.88,468.45,491.89,491.88,346.27,653.17,214.93,254.27,293.03,588.23,588.02,333.15,294.01,8052.56,637.69,811.84,917.31,928.88,922.11,68.41
2010-12-13,RMA,base,7,32799.80,4505.00,-10529.00,-144.96,28594.76,0.00,0.00,312.42,1.07,0.01,49111.19,49402.83,49325.48,49325.43,842.63,842.63,747.10,4581.90,297.41,133.38,12958.32,811.31,812.47,514.32,213.54,2798.78,782.92,8970.49,261.91,6353.57,1847.25,22265.21,177.66,265.47,466.18,1412.28,584.37,658.92,428.41,212.46,246.36,297.08,437.20,849.51,49323.06,428.41,9536.69,832.15,304.19,236.38,49318.34,467.92,1020.00,49318.16,49318.21,307.66,174.91,186.47,718.42,701.64,9894.87,7477.45,159.63,680.28,1035.22,305.74,160.62,49324.41,305.68,309.26,332.34,309.26,305.88,161.13,8017.41,7685.01,159.76,160.64,9158.81,8277.60,7341.81,7419.45,262.95,738.77,492.38,748.17,751.43,2415.49,8708.11,7305.98,161.73,10201.87,731.74,964.05,160.22,729.70,261.92,199.61,208.04,199.61,209.14,209.14,173.26,200.37,262.66,511.96,401.82,400.43,217.31,177.79,695.51,1253.92,23941.35,49302.23,538.25,161.77,500.09,518.77,161.36,197.07,1234.39,170.50,303.93,304.16,733.87,14436.02,13242.61,305.22,691.48,161.36,791.16,7365.92,569.99,197.07,1105.20,439.34,446.48,750.17,439.34,302.80,729.79,339.03,729.79,553.97,536.72,356.15,622.21,302.55,377.54,5123.55,772.64,401.67,385.79,159.01,173.82,6156.24,912.79,43699.24,45578.88,359.34,161.89,316.62,901.75,931.79,161.85,3976.71,164.53,164.53,167.29,294.12,40182.51,160.69,166.00,49720.04,49355.31,399.23,180.83,45028.08,324.29,300.79,296.98,729.70,302.46,49323.06,135.44,135.40,7722.01,160.88,159.33,517.70,160.75,161.61,294.12,204.23,160.87,254.39,160.45,198.46,489.06,161.20,161.05,160.67,162.02,8627.61,46376.93,274.48,265.20,210.74,410.92,784.55,410.92,389.40,467.92,457.95,457.94,340.83,598.19,216.68,257.64,303.22,574.02,569.99,306.46,312.40,7892.71,654.18,782.62,733.20,715.44,777.39,65.84
2010-12-14,RMA,base,7,31172.90,4198.00,-10527.00,668.14,25824.76,0.00,0.00,334.96,1.15,0.16,49080.10,49348.73,49324.90,49324.80,753.47,753.47,708.90,4721.15,314.99,131.10,12443.49,765.16,766.46,491.33,214.02,2873.21,732.11,8878.83,241.27,5975.74,1706.03,21796.08,177.72,266.24,487.77,1290.71,562.47,636.05,380.32,211.38,245.31,296.15,389.03,769.71,49320.72,380.32,9015.93,817.40,321.22,230.06,49313.95,489.83,980.45,49313.71,49313.78,328.47,174.92,177.19,679.32,662.04,9250.59,7351.90,161.06,648.34,1005.31,320.40,160.73,49323.65,320.59,334.21,367.09,334.21,321.31,159.04,7344.45,6967.52,162.70,160.70,8610.39,7448.78,6619.04,6910.68,262.27,704.63,465.30,714.83,714.50,1950.94,8563.61,6911.00,161.57,9794.19,702.47,969.69,159.58,687.67,258.10,201.40,206.93,201.40,209.20,209.20,173.81,202.39,232.83,509.95,408.26,327.29,211.46,175.92,639.12,1146.98,23446.42,49291.86,513.52,161.83,528.04,547.11,162.67,186.69,1128.35,174.51,321.10,321.40,672.82,14004.23,12834.95,326.09,598.61,162.69,728.12,6906.99,540.65,186.69,989.15,472.62,478.51,712.20,472.62,323.49,700.27,341.55,700.27,565.12,549.29,373.89,584.53,322.02,348.72,4793.79,730.43,365.79,352.72,161.70,174.36,5793.66,811.73,43509.26,45566.34,352.81,165.04,314.44,888.30,922.02,165.05,3522.97,166.85,166.85,169.05,293.07,39958.03,160.38,167.07,49695.96,49306.19,388.27,181.32,44924.32,322.06,320.93,307.54,687.67,323.05,49320.72,133.09,133.05,7817.19,158.68,161.86,483.31,158.24,164.85,293.07,193.38,159.99,247.09,159.11,195.56,466.73,161.15,159.48,160.66,163.33,8686.71,46189.58,261.90,265.52,208.58,396.05,772.63,396.05,376.73,489.83,431.44,431.43,342.61,558.23,215.34,260.33,322.96,548.49,540.65,294.39,332.56,7703.73,658.32,745.94,612.39,599.35,676.12,64.84
2010-12-15,RMA,base,7,29484.40,4032.00,-10479.00,825.23,23891.17,0.00,0.00,346.75,1.47,0.10,49052.33,49300.01,49323.99,49323.83,693.17,693.17,673.25,4754.67,333.37,129.99,11958.86,730.47,731.78,468.09,214.67,2973.82,683.25,8769.33,226.11,5610.97,1585.45,21182.99,177.76,266.99,494.29,1195.91,534.36,610.02,338.62,210.60,244.59,295.51,354.48,707.29,49317.51,338.62,8526.46,798.26,340.39,220.95,49308.07,493.73,946.48,49307.74,49307.84,341.20,174.50,178.34,642.45,626.47,8818.97,7244.46,153.96,608.77,974.45,339.18,151.65,49322.50,339.30,370.13,395.04,370.13,340.15,147.34,6882.11,6525.56,158.89,151.55,8030.96,6872.64,6164.75,6549.16,262.17,675.65,437.40,685.65,679.75,1707.74,8411.36,6601.27,152.19,9377.29,675.19,983.76,149.32,649.32,252.53,201.76,204.75,201.76,207.58,207.58,173.92,202.83,200.22,497.19,419.07,237.24,208.21,174.47,587.99,1062.75,22845.35,49278.84,490.71,152.93,564.32,585.75,156.35,177.92,1045.19,173.27,340.69,341.02,617.25,13502.77,12362.30,340.66,536.85,156.42,668.80,6566.57,513.28,177.92,905.64,473.81,478.46,676.43,473.81,339.62,673.36,353.03,673.36,553.20,541.61,383.42,548.19,340.37,333.41,4474.16,679.85,339.05,329.99,157.84,174.28,5436.48,740.36,43112.85,45471.95,348.56,164.82,315.41,872.46,911.41,164.98,3215.60,166.43,166.43,168.71,294.95,39726.79,150.69,168.16,49673.50,49262.99,386.27,180.93,44617.91,319.99,337.86,325.58,649.32,339.29,49317.51,131.24,131.21,7827.66,146.79,157.04,461.32,146.05,164.88,294.95,187.09,149.56,240.14,148.09,196.84,450.99,151.98,148.28,151.40,156.93,8641.69,45850.10,275.59,263.51,206.36,391.75,755.24,391.75,374.11,493.73,417.71,417.71,349.37,529.69,214.50,261.74,341.03,521.29,513.28,284.05,339.86,7527.12,635.79,710.09,540.53,527.74,618.35,64.79
2010-12-16,RMA,base,7,36032.70,4140.00,-10428.00,547.62,31951.07,0.00,0.00,324.21,1.95,0.19,48994.34,49262.49,49322.50,49322.23,645.91,645.91,642.80,4747.43,342.41,129.71,11443.80,695.44,696.68,445.13,215.33,3071.30,639.73,8642.42,218.80,5264.40,1447.08,20584.18,175.22,268.87,488.10,1079.30,511.39,588.38,311.53,209.85,243.91,294.90,332.89,635.28,49312.84,311.53,8033.74,776.83,353.21,210.32,49299.89,488.27,916.08,49299.45,49299.57,331.71,171.40,184.60,603.42,580.15,8363.37,7133.70,139.73,562.77,943.03,356.61,137.10,49320.51,356.25,397.90,411.37,397.90,356.44,133.15,6439.00,6112.79,145.59,137.00,7484.13,6326.48,5612.34,6160.05,263.11,639.35,411.74,647.48,648.30,1476.71,8254.74,6278.58,137.20,8930.74,648.32,992.65,135.00,610.51,249.54,200.01,202.83,200.01,204.40,204.40,170.71,201.57,184.20,488.43,426.87,205.10,207.54,172.54,579.28,958.04,22237.79,49262.31,471.86,138.08,599.77,621.09,142.27,168.35,941.74,164.79,356.19,356.34,612.14,12945.16,11847.69,334.44,471.12,142.37,668.29,6205.25,497.14,168.35,824.32,457.21,461.68,645.90,457.21,336.95,646.63,379.57,646.63,535.14,526.64,383.19,512.52,345.91,321.78,4208.05,693.66,322.50,314.22,146.17,170.45,5152.86,663.04,42834.48,45010.71,346.78,157.84,322.37,852.33,896.62,158.28,2949.90,159.21,159.21,162.44,287.99,39335.54,136.16,166.82,49660.02,49219.71,404.22,179.44,44342.65,321.01,338.37,344.24,610.51,337.03,49312.84,130.46,130.46,7699.90,132.61,143.36,434.37,131.96,158.32,287.99,184.78,135.11,236.77,133.87,196.71,462.21,137.31,133.96,136.86,142.47,8420.75,45704.40,277.07,261.76,203.65,409.42,734.08,409.42,369.32,488.27,393.82,393.81,372.43,502.19,214.17,263.33,345.30,501.93,497.14,274.13,324.20,7301.76,608.22,677.83,486.68,471.22,573.24,63.91
2010-12-17,RMA,base,7,39394.30,4632.00,-10515.00,-312.79,36357.09,0.00,0.00,300.21,2.65,0.50,48912.64,49256.81,49320.00,49319.57,595.54,595.54,606.79,4716.80,329.21,131.53,11109.80,654.64,655.88,421.11,215.73,3139.07,597.93,8491.85,213.46,4984.47,1336.52,20474.70,168.79,271.11,474.16,979.80,501.42,564.56,296.26,208.17,242.37,293.53,314.75,574.08,49306.00,296.26,7497.12,753.50,341.47,198.53,49288.28,472.70,880.03,49287.70,49287.89,306.29,164.32,187.90,565.76,546.19,7987.91,6941.68,126.06,520.55,908.01,351.57,123.73,49317.11,350.55,390.55,404.04,390.55,349.93,120.40,5925.06,5736.22,130.95,123.65,6924.65,5718.50,4910.37,5684.34,264.56,597.01,390.24,603.51,611.77,1284.92,8058.49,5868.65,123.61,8424.93,622.23,997.68,121.93,572.77,246.61,197.81,199.81,197.81,201.08,201.08,162.83,199.53,179.98,479.27,436.38,214.04,205.36,165.80,647.78,870.40,22164.80,49239.16,457.96,124.47,652.21,672.56,128.21,164.51,855.15,150.10,351.33,350.90,696.90,12630.03,11531.43,310.12,395.72,128.30,770.53,5752.82,493.84,164.51,697.06,449.10,452.74,610.28,449.10,313.94,621.07,396.27,621.07,503.06,496.36,388.02,470.58,328.46,311.81,4004.73,716.38,307.34,299.74,132.74,162.00,4943.31,601.25,42811.68,44814.51,349.95,145.45,336.90,829.71,883.56,146.00,2816.43,147.13,147.13,151.30,273.32,38969.01,122.93,158.06,49653.72,49195.18,410.99,177.55,44282.10,329.66,317.30,348.01,572.77,314.20,49306.00,132.06,132.03,7431.46,119.83,128.82,401.87,119.18,145.79,273.32,181.04,122.06,234.26,120.91,191.40,472.43,123.92,121.09,123.53,128.53,8071.78,45737.42,266.10,259.62,199.63,420.31,710.44,420.31,367.43,472.70,363.99,363.99,392.16,470.96,212.83,265.37,327.05,495.20,493.84,271.00,295.95,6991.07,561.63,645.00,445.08,429.43,523.47,63.68
2010-12-18,RMA,base,7,51680.20,5424.00,-10451.00,-1808.04,51117.24,0.00,0.00,252.33,3.68,0.73,48854.12,49291.08,49315.98,49315.31,528.87,528.87,568.09,4631.65,298.33,132.06,11393.54,603.38,604.72,397.18,215.97,3126.53,558.70,8287.86,204.54,5184.69,1334.89,21116.06,158.35,277.20,460.78,949.60,502.61,550.93,286.43,204.29,238.93,290.47,296.85,542.43,49295.75,286.43,6842.38,723.07,312.08,190.53,49270.98,460.71,831.28,49270.17,49270.43,269.21,152.95,180.81,528.42,521.65,7936.32,6618.77,113.55,495.28,867.79,328.07,111.46,49311.56,326.20,361.36,378.43,361.36,324.83,109.31,5347.87,5432.43,117.90,111.40,6279.13,4962.92,4294.27,5122.98,271.51,555.85,368.47,561.99,572.87,1086.68,7756.89,5327.20,111.39,7784.88,594.09,1005.31,109.96,536.37,248.86,196.76,198.54,196.76,199.96,199.96,149.99,198.01,224.09,479.75,452.00,358.59,199.10,153.27,718.30,839.66,22740.75,49202.86,445.44,112.27,633.77,653.02,115.62,165.59,823.97,135.17,322.01,321.21,784.02,13013.39,11887.72,273.93,318.52,115.70,875.12,5192.32,495.21,165.59,515.09,448.14,451.58,572.02,448.14,278.80,592.79,392.96,592.79,481.13,475.77,398.85,434.73,296.55,305.76,4223.48,740.66,291.76,283.81,119.84,149.36,5208.24,569.54,43005.86,45079.58,355.90,132.15,351.45,806.62,876.89,132.73,2737.28,134.13,134.13,138.17,255.16,38822.83,110.85,144.86,49659.95,49206.19,397.39,175.97,44419.72,345.37,282.95,325.85,536.37,279.09,49295.75,133.40,133.40,6986.73,108.73,115.60,362.01,108.21,132.23,255.16,170.98,110.28,239.81,109.32,181.66,477.53,111.77,109.70,111.32,116.07,7609.46,45879.18,247.30,260.23,196.03,415.35,689.04,415.35,365.03,460.71,326.29,326.28,393.83,432.92,210.67,269.15,294.63,495.87,495.21,267.20,256.79,6518.96,521.92,610.86,406.82,394.49,457.56,63.16
2010-12-19,RMA,base,7,58998.50,6190.00,-9847.00,-3002.60,64755.10,0.00,0.00,222.75,4.49,0.79,48791.64,49267.67,49309.61,49308.58,488.34,488.34,532.88,4307.73,261.09,131.97,10316.94,567.11,568.25,377.10,216.24,2950.18,508.32,7914.36,176.96,4395.74,1075.23,19765.78,150.43,290.13,440.57,766.48,506.98,508.82,251.53,200.77,236.22,288.13,257.27,450.12,49280.60,251.53,6220.01,702.19,277.01,186.51,49245.70,438.09,797.54,49244.60,49244.97,238.68,143.49,183.35,487.50,452.29,7036.76,6283.85,108.26,460.80,826.00,293.64,107.44,49302.93,291.47,334.80,351.43,334.80,290.12,107.39,4728.65,4707.40,110.60,107.44,5527.14,4309.27,3748.44,4569.77,287.40,520.78,354.76,525.41,538.34,894.86,7390.85,4801.27,108.07,7155.05,571.20,1016.55,106.32,492.73,270.49,197.65,203.79,197.65,202.62,202.62,141.12,198.47,446.45,505.07,471.41,609.95,186.47,134.97,772.70,683.62,21443.79,49159.85,435.10,108.80,564.49,584.03,110.81,157.84,671.55,128.52,282.68,282.27,836.08,11853.93,10761.50,241.42,257.55,110.85,906.24,4650.29,500.38,157.84,356.29,446.01,447.32,537.44,446.01,244.27,569.90,373.56,569.90,453.32,446.46,425.00,406.26,260.32,287.07,3519.88,765.92,280.10,269.96,112.75,141.61,4400.03,484.32,42683.35,44907.87,365.40,122.05,347.09,786.33,880.61,122.58,2153.69,124.64,124.64,128.99,219.24,38345.27,107.26,130.40,49638.91,49184.45,391.95,177.01,44135.58,358.04,246.91,288.85,492.73,244.31,49280.60,132.90,132.90,6288.30,106.71,108.50,331.53,106.24,121.69,219.24,158.23,107.29,268.86,106.34,172.09,494.87,108.18,107.36,107.45,111.46,6959.98,45671.58,232.32,274.04,202.19,412.64,670.30,412.64,368.79,438.09,303.72,303.72,374.01,383.10,212.69,275.58,258.74,501.06,500.38,246.20,228.82,6061.60,491.57,579.29,381.24,364.58,427.90,63.56
2010-12-20,RMA,base,7,58082.20,7283.00,-10443.00,-6284.27,71918.38,0.00,0.00,219.79,4.83,0.71,48678.31,49171.53,49299.93,49298.42,461.24,461.24,510.14,3782.91,240.92,133.92,7890.35,525.82,526.97,368.23,216.64,2575.67,454.25,7220.68,155.72,2895.52,651.18,16756.41,150.12,312.39,421.59,482.50,513.87,493.65,211.04,198.83,235.20,287.44,217.84,324.14,49258.18,211.04,5603.75,689.72,258.82,183.09,49211.56,422.16,780.10,49210.18,49210.63,224.68,140.68,190.21,429.79,351.26,5202.46,5878.43,109.36,421.03,789.77,273.53,108.21,49290.20,271.81,307.70,323.65,307.70,271.34,107.22,3949.14,3514.04,112.35,108.20,4700.28,3669.13,3036.08,3905.59,314.92,488.83,354.31,490.16,515.98,662.25,6970.12,4197.77,111.70,6508.52,559.56,1034.54,106.33,435.13,302.14,189.69,211.96,189.69,199.30,199.30,140.57,192.81,647.22,554.83,492.60,697.82,183.31,125.55,809.66,442.85,18534.50,49108.63,430.38,112.54,503.05,523.30,114.89,160.72,437.06,132.21,261.51,261.19,856.09,9225.04,8244.73,226.72,215.43,114.91,889.21,4011.62,523.11,160.72,260.12,447.65,446.99,514.61,447.65,228.38,558.19,364.60,558.19,421.10,413.36,444.83,383.50,242.59,255.29,2246.22,833.15,271.21,257.58,114.59,142.38,2895.71,372.15,41793.65,44404.93,377.62,121.07,318.82,771.20,903.70,121.50,1344.57,124.25,124.25,129.00,182.54,37308.78,107.84,125.39,49586.09,49103.30,429.46,182.82,43402.02,347.92,229.77,262.91,435.13,228.27,49258.18,135.07,135.06,5166.36,106.23,109.76,291.17,105.42,120.33,182.54,153.88,107.65,308.83,106.08,177.44,568.34,109.84,107.46,108.18,114.07,5875.73,45043.42,221.43,298.17,220.18,450.53,657.57,450.53,377.20,422.16,277.13,277.13,361.10,310.76,224.16,287.01,241.49,525.51,523.11,235.87,213.60,5613.79,460.40,565.22,369.34,341.27,421.72,61.24
2010-12-21,RMA,base,7,65697.50,8542.00,-10400.00,-6449.24,79871.57,0.00,0.00,182.13,5.06,0.80,48498.63,49002.99,49284.89,49282.63,429.10,429.10,499.42,3171.17,220.98,136.77,5395.73,475.53,476.82,365.14,217.08,2143.15,393.63,6576.10,147.09,1688.88,384.46,13428.31,154.99,333.71,408.33,317.68,552.58,434.20,192.64,198.82,235.87,288.34,199.50,262.73,49225.05,192.64,4987.36,673.42,239.18,183.45,49163.93,410.14,753.23,49162.18,49162.75,201.48,141.97,187.02,364.29,285.37,3345.95,5455.80,103.77,387.21,749.72,254.51,101.12,49270.57,252.77,282.98,297.79,282.98,251.97,99.22,3127.55,2358.49,107.67,101.09,4024.33,2944.79,2278.07,3180.82,341.47,463.91,358.61,462.48,503.74,491.60,6613.30,3527.05,107.93,5880.34,558.26,1049.18,99.15,369.09,331.71,169.62,215.42,169.62,186.09,186.09,144.38,175.37,684.01,594.21,507.50,704.18,190.77,123.86,780.01,306.06,15254.53,49033.73,431.48,109.02,412.69,431.73,112.78,169.61,304.68,129.93,236.34,236.13,804.66,6516.95,5708.99,204.32,192.98,112.82,800.73,3306.59,550.94,169.61,213.02,439.40,438.61,503.98,439.40,206.94,554.48,375.23,554.48,403.03,394.73,435.23,369.08,222.05,237.35,1274.72,901.46,269.16,253.82,115.15,146.51,1698.40,317.33,40444.89,43390.24,366.97,120.44,287.21,756.07,910.61,121.12,773.16,124.31,124.31,130.26,162.20,35539.34,100.53,124.96,49498.66,48949.96,484.72,175.71,42280.09,315.01,209.06,242.60,369.09,206.93,49225.05,138.02,138.01,4346.98,98.23,104.54,234.93,97.37,119.67,162.20,151.78,100.07,341.69,98.55,186.12,669.03,103.63,99.66,101.02,108.64,5003.49,44092.26,192.62,325.72,239.67,503.67,650.11,503.67,380.52,410.14,228.04,228.04,369.44,243.49,242.05,301.51,220.39,563.76,550.94,240.75,189.54,5150.49,448.33,565.61,359.35,329.72,402.45,57.32
