datetime,model,scene,case,northern_flow,sac_flow,sjr_flow,exports,cu_flow,ndo,dcc,smscg,vern_ec,mrz_tidal_energy,mrz_tidal_filter,anc,anh,bac,bdl,bdt,bet,cll,cse,dsj,emm2,frk,god,gys,gzl,hll,hol2,ibs,jer,mal,mtz,nsl2,obi,oh4,old,pct,ppt,rri2,rsl,sal,snc,srv,sss,tms,trp,tss,uni,vcu,vol,wci,x2
2017-10-23,dsm2,base,99,12485.13,12268.30,3431.00,-4460.00,1460.81,9995.32,1.00,1.00,150.00,2.01,3.40,258.84,258.84,142.29,1438.67,158.04,139.44,1188.96,1188.96,151.41,220.23,138.81,4954.62,5071.24,7598.01,140.13,139.99,4115.74,139.19,2694.26,4720.46,1333.68,142.35,160.03,191.23,6423.43,161.22,165.22,170.84,135.74,3277.07,128.03,125.63,147.04,172.03,139.03,161.38,180.85,2615.38,169.67,70.80
2017-10-24,dsm2,base,99,12670.93,12192.40,3407.00,-4471.00,1702.19,9904.75,1.00,1.00,150.00,2.32,3.50,270.74,270.74,143.23,1417.37,153.88,140.09,1208.53,1208.53,152.14,226.45,139.63,4997.44,5077.66,7826.90,140.82,140.69,4023.42,140.24,2706.59,4718.78,1384.88,143.38,160.93,183.90,6430.78,165.38,162.68,171.60,136.84,3246.25,128.35,125.67,149.91,169.50,140.80,157.25,183.19,2604.20,168.51,70.80
2017-10-25,dsm2,base,99,12870.77,12046.10,3191.00,-4551.00,1728.88,9781.90,1.00,1.00,158.00,2.72,3.58,303.05,303.05,144.36,1415.28,153.59,140.77,1321.43,1321.43,152.24,248.08,140.53,5069.96,5096.33,8185.04,141.66,141.54,3979.15,142.16,2914.00,4879.10,1440.55,144.55,162.18,179.74,6779.45,167.75,160.51,172.33,137.82,3260.81,128.52,125.62,156.28,169.87,143.54,156.29,185.79,2580.81,169.18,70.80
2017-10-26,dsm2,base,99,12888.96,12074.70,2984.00,-7969.00,1663.04,6240.92,1.00,1.00,176.99,2.83,3.63,359.37,359.37,144.51,1428.51,160.25,141.61,1562.93,1562.93,152.37,284.87,141.48,5114.94,5137.72,8622.98,142.64,142.50,4022.78,145.68,3354.95,5208.82,1494.58,144.64,161.94,175.62,7621.43,166.40,158.15,172.73,138.38,3359.18,129.03,125.58,166.70,170.95,149.11,162.57,187.23,2521.91,169.71,70.80
2017-10-27,dsm2,base,99,12555.74,12060.40,2893.00,-7695.00,1724.93,6028.82,1.00,1.00,193.99,2.91,3.69,401.04,401.04,144.96,1479.38,177.00,142.52,1667.97,1667.97,153.01,304.87,142.36,5168.33,5169.92,8931.80,143.64,143.49,4030.19,149.28,3627.68,5416.53,1622.48,145.02,161.36,174.54,7994.37,164.90,159.45,172.91,138.77,3427.52,129.14,125.92,173.04,169.97,152.32,179.06,186.80,2487.20,168.79,70.80
2017-10-28,dsm2,base,99,11942.88,11678.70,3145.00,-7314.00,1680.43,6093.45,1.00,1.00,207.00,3.76,3.43,506.58,506.58,146.08,1567.65,193.73,143.59,1993.38,1993.38,153.95,357.77,143.00,5262.34,5182.29,9404.28,144.43,144.30,4094.42,157.19,4119.90,5793.69,1860.17,146.13,160.47,180.95,8720.43,161.24,166.33,172.98,139.10,3485.88,129.46,128.91,187.02,169.56,160.10,196.09,185.11,2468.96,168.06,76.40
2017-10-29,dsm2,base,99,11590.70,11353.10,3224.00,-6674.00,1538.44,6602.26,1.00,1.00,205.00,3.45,3.23,549.65,549.65,147.46,1693.80,208.13,144.59,2142.96,2142.96,155.18,386.10,143.93,5362.19,5254.56,9659.54,145.45,145.30,4117.52,163.60,4322.44,6098.93,1978.63,147.49,161.37,193.67,8888.21,160.05,182.12,172.98,139.78,3673.34,130.43,132.90,196.76,171.12,164.10,210.08,184.41,2477.66,169.25,76.40
2017-10-30,dsm2,base,99,11202.63,10942.80,3072.00,-6699.00,1443.15,6132.49,1.00,1.00,196.00,2.74,3.43,487.86,487.86,149.22,1864.02,207.39,145.66,1912.42,1912.42,156.41,344.60,145.35,5424.97,5340.31,9296.38,146.87,146.67,3961.54,161.39,3931.81,6226.06,2043.19,149.25,163.21,208.75,8056.89,161.10,200.07,172.97,140.98,3662.42,130.50,132.87,183.83,175.66,159.70,210.08,184.70,2500.31,173.03,74.40
2017-10-31,dsm2,base,99,11856.84,11298.10,2851.00,-6216.00,1457.54,7034.31,1.00,1.00,232.99,2.40,3.44,530.47,530.47,150.29,2029.91,199.05,146.93,2070.87,2070.87,158.35,371.25,146.50,5582.48,5383.37,9380.18,148.11,147.89,3953.57,165.75,4171.61,6469.28,2080.55,150.38,163.34,219.19,8610.84,159.62,208.73,173.13,141.96,3774.12,132.21,136.62,192.96,178.96,163.81,202.29,183.65,2530.19,175.51,76.40
2017-11-01,dsm2,base,99,12179.44,11194.70,2611.00,-4583.00,2726.82,7480.62,1.00,1.00,258.99,2.13,3.21,548.98,548.98,151.25,2141.33,228.60,148.30,2116.70,2116.70,160.48,390.19,147.51,5692.67,5463.38,9671.22,149.11,148.94,3959.64,168.82,4295.31,6523.96,2190.60,151.42,164.76,217.58,8913.50,158.43,207.09,173.37,142.71,3735.46,133.09,137.14,194.38,179.75,165.79,229.88,183.73,2550.90,178.66,76.40
2017-11-02,dsm2,base,99,12594.37,11596.20,2400.00,-4067.00,2370.06,8557.30,1.00,1.00,289.99,1.92,3.08,439.63,439.63,152.83,2209.42,254.49,149.26,1844.22,1844.22,162.21,328.29,148.72,5650.66,5552.81,9564.00,150.35,150.16,3823.53,163.15,3858.63,6137.41,2015.85,152.94,167.46,215.12,8215.13,159.15,203.99,173.70,143.92,3471.46,134.17,136.99,178.89,180.67,158.60,256.90,184.46,2578.00,181.64,74.20
2017-11-03,dsm2,base,99,12247.83,11500.50,2442.00,-4378.00,2367.71,7944.12,1.00,1.00,328.98,1.80,3.12,373.81,373.81,154.15,2260.91,281.58,150.28,1657.94,1657.94,164.14,295.51,149.77,5645.89,5608.31,9372.51,151.48,151.29,3730.97,160.31,3627.48,5945.25,1850.68,154.28,169.63,231.23,7858.72,159.52,226.73,174.21,145.07,2923.26,135.46,138.34,171.15,181.57,154.77,283.56,184.89,2582.69,181.81,70.80
2017-11-04,dsm2,base,99,12135.92,11590.70,2838.00,-4255.00,2050.78,8668.13,1.00,1.00,325.00,1.63,3.25,368.99,368.99,155.12,2213.87,319.61,151.41,1645.38,1645.38,166.28,290.99,150.64,5644.29,5683.75,9240.24,152.41,152.23,3673.87,159.80,3651.46,5917.79,1700.80,155.28,171.07,252.86,7989.61,159.72,251.06,175.02,146.02,2589.20,136.73,138.43,171.66,185.52,155.57,320.78,185.15,2580.23,185.68,70.80
2017-11-05,dsm2,base,99,12524.15,12067.00,2874.00,-4354.00,2363.42,8680.73,1.00,1.00,266.02,1.49,3.21,366.69,366.69,156.22,2104.83,326.21,152.50,1685.87,1685.87,168.21,299.24,151.43,5661.94,5731.09,9317.10,153.22,153.04,3631.99,160.11,3725.07,5962.80,1792.83,156.35,172.17,279.54,8339.85,160.12,282.93,176.30,146.81,2593.67,138.00,140.37,173.16,190.55,157.34,330.17,185.63,2581.37,189.86,73.00
2017-11-06,dsm2,base,99,12946.34,12597.20,2768.00,-4083.00,2271.27,9360.06,1.00,1.00,271.00,1.50,3.13,338.17,338.17,156.71,1975.05,276.25,153.30,1587.89,1587.89,169.51,280.81,152.12,5716.51,5771.43,9385.04,153.85,153.67,3465.99,159.28,3555.24,5795.60,1927.31,156.86,172.76,312.20,8065.28,161.45,318.34,177.87,147.56,2542.35,138.97,143.96,169.38,198.39,156.60,283.61,185.91,2574.93,199.92,70.80
2017-11-07,dsm2,base,99,13529.39,13024.00,2878.00,-5168.00,2450.84,8788.54,1.00,1.00,285.00,1.67,3.02,324.79,324.79,157.23,1916.53,271.52,154.02,1487.19,1487.19,170.34,267.25,152.80,5751.94,5792.56,9406.85,154.47,154.30,3333.14,159.11,3381.56,5437.04,1860.83,157.28,173.86,320.19,7935.18,163.28,310.85,179.50,148.38,2526.09,140.12,147.04,167.48,209.17,156.21,275.13,186.81,2575.13,210.36,70.80
2017-11-08,dsm2,base,99,12569.57,12262.80,2735.00,-4782.00,2038.00,8484.56,1.00,1.00,282.00,1.99,3.02,322.42,322.42,157.72,1906.40,284.04,154.82,1415.66,1415.66,170.72,256.91,153.47,5758.71,5794.05,9361.18,155.08,154.91,3244.87,158.83,3198.21,5280.84,1739.84,157.80,174.59,297.79,7708.21,165.84,275.14,181.29,149.67,2500.69,141.87,149.59,166.46,205.33,156.27,287.54,188.45,2569.97,226.31,70.80
2017-11-09,dsm2,base,99,12555.28,12217.70,2637.00,-4493.00,1817.14,8882.14,1.00,1.00,296.99,2.39,3.16,334.41,334.41,158.60,1870.22,283.37,155.59,1475.70,1475.70,171.23,266.38,154.20,5741.04,5787.56,9446.44,155.65,155.50,3186.89,160.15,3314.00,5392.36,1657.53,158.71,174.70,288.56,7952.77,167.48,274.56,183.10,151.30,2527.33,143.78,152.96,170.35,205.69,158.47,288.05,190.85,2565.37,213.62,70.80
2017-11-10,dsm2,base,99,12860.49,12425.60,2755.00,-4839.00,1897.13,8879.36,1.00,1.00,283.00,2.89,3.33,394.09,394.09,159.41,1815.62,294.07,156.54,1707.43,1707.43,171.64,298.86,155.16,5765.84,5774.53,9706.51,156.43,156.30,3165.85,163.82,3726.45,5649.22,1751.08,159.52,175.11,293.15,8524.93,168.61,281.68,184.89,152.88,2628.99,145.70,157.81,181.01,200.11,164.64,298.45,193.41,2556.77,205.60,72.80
2017-11-11,dsm2,base,99,13321.59,12882.10,2323.00,-4849.00,2009.83,8785.76,1.00,1.00,283.00,3.73,3.52,495.26,495.26,160.12,1797.69,287.13,157.70,2073.03,2073.03,171.91,362.52,156.29,5841.08,5781.74,10210.58,157.35,157.27,3241.11,170.54,4289.55,5982.34,1979.62,160.22,175.63,295.78,9316.79,169.70,283.47,186.41,154.59,2945.84,148.16,159.64,199.51,203.81,173.79,292.14,195.11,2544.46,201.55,76.40
2017-11-12,dsm2,base,99,13612.32,13215.40,1969.00,-4891.00,2044.99,8645.32,1.00,1.00,334.97,4.84,3.59,633.71,633.71,161.29,1892.93,284.18,159.07,2460.21,2460.21,172.43,448.48,157.72,6016.03,5812.26,10813.30,158.63,158.54,3448.01,182.60,4942.79,6407.32,2286.96,161.32,176.50,302.24,10132.15,170.56,288.17,187.56,156.58,3493.72,151.52,160.51,225.88,205.08,186.54,289.43,196.91,2556.35,199.43,76.60
2017-11-13,dsm2,base,99,13581.98,13305.60,1738.00,-5040.00,2010.93,8269.05,1.00,1.00,411.94,5.08,3.58,914.32,914.32,162.86,2109.92,287.19,161.51,3173.40,3173.40,174.07,620.54,159.74,6350.83,5875.81,11658.88,160.29,160.25,3886.35,211.62,5972.47,7324.60,2577.59,162.88,177.55,301.50,11242.43,170.19,288.66,188.28,158.61,4311.95,156.57,168.00,280.15,205.43,218.06,316.99,199.17,2622.97,202.34,79.40
2017-11-14,dsm2,base,99,13686.64,13158.20,1660.00,-6359.00,2317.06,6670.58,1.00,1.00,427.99,4.56,3.80,919.26,919.26,165.74,2422.01,321.74,163.91,3114.15,3114.15,175.40,606.87,162.29,6705.37,6037.13,11708.85,162.76,162.64,3949.25,221.71,5811.79,7587.68,2655.43,165.81,180.16,299.06,11007.11,173.91,285.11,188.59,161.21,4832.55,159.03,173.08,281.75,225.10,220.53,384.06,201.65,2674.69,224.27,79.40
2017-11-15,dsm2,base,99,13519.79,12982.20,1633.00,-7399.00,1537.88,6215.91,1.00,1.00,430.00,4.08,3.90,1147.29,1147.29,167.15,2710.32,339.28,168.29,3719.76,3719.76,181.05,740.30,165.37,7101.39,6450.76,12098.78,165.43,165.37,4307.67,254.68,6630.96,8327.60,3114.00,167.14,181.08,334.86,11793.83,172.64,279.47,188.67,163.71,5175.25,162.40,173.19,320.57,223.49,242.75,420.19,204.23,2767.71,223.20,79.40
2017-11-16,dsm2,base,99,15778.19,14172.40,1665.00,-7055.00,-3096.62,13484.81,1.00,1.00,437.99,3.90,3.75,1196.05,1196.05,173.80,2939.41,381.20,174.96,3848.55,3848.55,195.27,755.68,170.04,7183.41,6337.68,12302.60,170.06,170.06,4398.00,268.95,6829.78,8284.19,3455.56,173.77,188.68,393.82,11774.62,175.20,273.13,189.93,168.72,4935.77,164.92,177.06,324.47,259.56,248.45,438.66,221.57,2857.45,242.18,79.40
2017-11-17,dsm2,base,99,18229.38,16726.60,1637.00,-9545.00,-2765.18,13086.56,1.00,1.00,445.99,3.41,3.56,1056.51,1056.51,182.24,3205.45,424.33,181.06,3425.97,3415.23,211.01,626.18,175.82,7064.92,6319.47,12058.12,176.25,176.27,4260.71,256.60,6300.95,7958.17,3398.96,182.22,199.40,428.87,10979.29,180.07,260.13,193.67,174.88,4598.73,168.94,184.90,284.83,258.82,228.90,446.02,241.12,2856.70,245.01,79.40
2017-11-18,dsm2,base,99,22281.17,20601.90,1606.00,-9613.00,-2566.83,16841.00,1.00,1.00,438.01,2.86,3.50,820.67,820.67,187.76,3387.32,441.94,186.26,2760.25,2760.25,223.22,444.55,180.77,6912.88,6377.95,11397.85,181.16,181.08,3892.34,237.32,5458.64,7606.75,2844.04,187.77,207.97,443.76,9814.77,186.86,249.69,198.16,181.36,4165.91,174.45,175.40,237.17,282.36,208.56,455.18,259.54,2847.92,268.95,76.60
2017-11-19,dsm2,base,99,23114.17,21611.70,1583.00,-10021.00,-2559.13,17235.31,1.00,1.00,453.99,2.33,3.86,668.28,668.28,191.65,3293.11,453.46,191.07,2253.20,2253.20,231.80,345.63,185.61,6812.26,6328.61,10757.17,185.60,185.48,3611.19,225.72,4704.36,7126.08,2542.21,191.83,214.46,455.28,8939.41,195.08,247.59,203.65,188.80,4003.41,177.80,178.84,215.09,300.70,201.06,456.74,274.82,2867.08,270.85,76.60
2017-11-20,dsm2,base,99,20376.60,18841.90,1567.00,-10892.00,-2197.36,13248.97,1.00,1.00,462.99,2.10,4.06,677.85,677.85,193.94,3006.37,462.78,196.19,2158.89,2158.89,237.93,338.53,190.49,6731.23,6303.90,10467.82,190.08,190.10,3561.42,231.04,4521.74,6964.21,2271.57,194.07,217.92,461.61,9039.56,201.71,243.82,210.20,192.56,4124.93,178.59,166.93,214.66,317.32,202.11,458.87,279.44,2889.42,267.74,76.60
2017-11-21,dsm2,base,99,18274.79,16608.90,1562.00,-10881.00,2300.16,6655.62,1.00,1.00,469.00,2.00,3.67,818.85,818.85,193.98,2722.98,467.21,200.10,2413.15,2413.15,235.74,387.81,194.66,6881.41,6571.47,10925.02,193.41,193.70,3914.84,252.44,4811.65,6827.17,2690.61,194.02,213.36,463.85,9729.71,203.90,229.55,216.90,193.68,4649.62,178.11,166.51,233.05,301.99,213.84,463.49,259.22,2938.91,242.38,76.60
2017-11-22,dsm2,base,99,17446.54,15378.00,1570.00,-10939.00,2602.60,5474.94,1.00,1.00,470.00,2.40,3.46,711.62,711.62,195.40,2523.85,466.09,200.69,1972.16,1972.16,231.32,323.45,196.34,6947.91,6886.61,10822.25,195.78,195.95,3733.47,241.89,4204.08,6445.37,2460.80,195.38,210.45,466.07,8932.18,208.00,231.54,221.86,191.87,4529.47,172.26,164.46,218.77,304.37,208.38,469.43,242.18,2923.39,242.13,76.40
2017-11-23,dsm2,base,99,19283.28,16368.00,1572.00,-10755.00,2446.65,7653.62,1.00,1.00,480.99,2.73,3.36,699.82,699.82,197.82,2571.72,466.28,202.09,1974.45,1974.45,233.27,328.61,197.39,6961.69,7024.41,10682.17,197.76,197.79,3728.06,246.47,4135.28,6426.87,2158.69,197.81,209.46,467.62,8720.10,209.22,224.16,225.28,190.66,4485.64,169.90,164.36,219.89,289.26,208.48,473.43,233.26,2924.67,248.86,76.40
2017-11-24,dsm2,base,99,20307.63,17040.10,1554.00,-10824.00,2598.57,8439.05,1.00,1.00,480.00,2.92,3.38,701.11,701.11,199.45,2533.34,467.63,203.72,1973.19,1973.19,235.29,337.06,197.97,6920.38,7089.20,10408.53,198.97,199.00,3825.27,249.83,4165.80,6569.84,2024.94,199.44,209.89,472.29,8616.82,209.48,212.64,227.96,189.69,4423.67,168.94,166.84,221.88,285.21,208.65,478.37,229.75,2936.08,249.53,76.40
2017-11-25,dsm2,base,99,19562.85,16377.90,1550.00,-10183.00,2445.39,8484.45,1.00,1.00,476.00,3.23,3.50,729.42,729.42,200.50,2441.59,469.62,205.36,2084.68,2084.68,237.05,356.28,198.44,6859.35,7042.32,10207.70,199.86,199.89,4019.46,258.90,4362.33,6768.64,2019.06,200.50,210.18,475.41,8796.63,207.61,200.51,229.63,189.05,4415.60,168.95,170.78,225.64,280.18,210.83,484.44,227.11,2955.46,245.68,76.40
2017-11-26,dsm2,base,99,18962.60,15643.10,1558.00,-11350.00,2176.16,6994.44,1.00,1.00,483.99,3.16,3.75,791.29,791.29,201.27,2375.67,471.96,206.94,2308.48,2308.48,238.09,399.60,199.03,6834.76,6951.67,10148.15,200.57,200.58,4298.32,271.25,4661.28,6912.14,2076.68,201.28,209.99,482.87,9159.84,204.06,192.25,230.31,189.07,4573.23,170.67,167.15,239.22,283.46,217.78,481.65,223.68,2987.84,248.01,76.60
2017-11-27,dsm2,base,99,19231.24,16034.70,1558.00,-11767.00,2054.31,6967.93,1.00,1.00,493.99,3.25,3.74,948.06,948.06,201.99,2369.62,473.02,209.70,2725.36,2725.36,240.53,488.85,200.23,6872.02,6880.24,10498.25,201.51,201.58,4669.55,300.04,5234.01,7185.51,2369.03,201.99,209.48,483.45,10096.75,199.42,183.68,230.47,190.32,4787.09,172.96,166.43,265.33,281.02,234.41,481.70,220.15,3020.85,235.35,76.60
2017-11-28,dsm2,base,99,19110.47,16193.10,1530.00,-11016.00,2335.54,7288.93,1.00,1.00,493.00,3.18,3.69,1045.18,1045.18,202.99,2409.64,473.31,213.05,2889.78,2889.78,244.77,517.95,202.07,6901.18,6881.39,10850.42,202.97,203.05,4897.00,318.77,5440.87,7229.35,2698.74,202.97,209.12,482.76,10259.64,195.99,178.81,230.65,190.94,4952.16,172.94,172.70,280.00,279.34,242.98,490.31,216.45,3028.97,248.68,76.60
2017-11-29,dsm2,base,99,20608.20,17733.10,1516.00,-11205.00,2334.43,8584.77,1.00,1.00,491.00,3.27,3.77,1051.02,1051.02,204.53,2554.27,474.24,215.92,2830.22,2830.22,251.20,508.16,203.96,6894.20,6917.37,10885.52,204.67,204.91,4936.00,325.53,5425.74,7309.92,2736.78,204.51,209.14,488.80,10052.16,193.43,180.94,230.83,190.82,4955.70,172.88,177.71,276.95,282.21,244.58,497.49,213.12,3002.90,255.77,76.60
2017-11-30,dsm2,base,99,20597.98,18080.70,1478.00,-11232.00,2354.63,8489.34,1.00,1.00,495.00,3.01,3.65,1120.31,1120.31,206.20,2733.54,475.29,219.73,2964.51,2964.51,258.40,522.52,205.46,6963.34,6938.95,11007.60,206.47,206.64,5081.54,343.58,5542.27,7502.93,2714.10,206.19,209.38,496.62,10409.91,191.15,180.72,231.09,192.54,5050.22,175.13,175.77,283.81,279.01,250.18,496.82,210.28,3015.24,253.60,79.40
2017-12-01,dsm2,base,99,19765.69,17637.40,1635.00,-10798.00,2257.13,8345.56,1.00,1.00,496.00,2.68,3.37,1077.15,1077.15,207.74,2851.27,477.21,222.80,2733.43,2733.43,265.51,460.75,208.32,6939.40,6980.79,10912.27,208.38,208.74,5117.20,336.23,5335.33,7451.46,2803.78,207.73,210.33,499.94,9827.21,190.00,184.00,231.60,193.58,4908.45,176.61,175.57,269.01,281.71,246.13,498.07,207.57,3023.89,256.98,76.60
2017-12-02,dsm2,base,99,19302.93,17941.00,2223.00,-10768.00,2341.48,8416.45,1.00,1.00,464.01,2.57,3.19,946.97,946.97,209.62,2918.18,486.23,224.63,2406.25,2406.25,271.10,393.08,210.01,6912.11,7034.89,10594.83,210.25,210.68,4892.65,316.20,4822.41,7084.11,2508.09,209.62,211.10,499.61,9117.50,189.18,197.84,232.39,192.94,4674.98,176.73,171.82,249.15,288.92,234.94,501.08,205.51,3016.15,254.97,76.60
2017-12-03,dsm2,base,99,18202.91,17320.60,2256.00,-10707.00,2282.65,7469.25,1.00,1.00,352.05,2.49,3.09,811.94,811.94,211.22,2911.40,496.51,225.58,2044.41,2044.41,274.00,338.88,210.84,6869.65,7096.08,10099.03,211.58,211.86,4605.61,297.05,4311.45,6827.68,2246.97,211.20,211.66,502.22,8313.87,188.42,227.78,233.11,192.02,4511.75,175.92,162.07,233.79,310.22,226.68,475.27,203.65,3015.52,248.06,76.40
2017-12-04,dsm2,base,99,18403.15,17574.70,2449.00,-10429.00,2360.58,8062.56,1.00,1.00,351.00,2.03,3.08,818.96,818.96,212.36,2788.08,456.86,227.38,2069.68,2067.13,277.68,351.41,211.27,6842.51,7070.24,9763.72,211.91,212.27,4521.25,304.42,4286.20,6681.38,2272.63,212.35,212.55,481.08,8187.18,187.48,259.36,234.07,193.01,4408.20,174.31,159.64,237.61,311.26,230.95,376.91,202.19,3027.74,218.82,76.40
2017-12-05,dsm2,base,99,17452.24,16663.90,2316.00,-10738.00,2411.83,6618.41,1.00,1.00,323.01,1.79,3.45,782.51,782.51,212.77,2598.79,358.81,227.61,1990.60,1990.60,278.33,339.55,211.14,6809.71,7048.52,9510.80,212.13,212.39,4390.01,303.45,4124.08,6528.66,2145.31,212.80,213.23,411.75,8103.20,186.55,304.24,235.21,191.63,4054.62,170.90,161.28,235.95,301.88,228.13,354.75,201.45,3032.06,243.06,76.40
2017-12-06,dsm2,base,99,17473.71,16704.60,2456.00,-11150.00,2391.96,6387.75,1.00,1.00,339.99,2.78,3.38,949.05,949.05,212.82,2506.68,350.73,230.64,2352.49,2352.49,283.21,405.14,211.46,6822.56,6968.74,9945.25,212.26,212.63,4594.43,339.87,4626.40,6689.38,2400.71,212.84,212.45,368.27,9068.81,185.54,334.40,236.55,194.40,4062.00,169.43,163.18,257.47,271.25,242.93,329.29,199.60,3059.83,212.26,76.60
2017-12-07,dsm2,base,99,17220.05,16468.10,2303.00,-9796.00,2429.74,7297.31,1.00,1.00,310.01,2.46,3.36,1106.40,1106.40,212.86,2426.33,332.28,234.78,2532.76,2532.76,289.18,447.59,214.10,6951.13,6994.02,10523.25,213.52,213.78,4834.09,369.56,4883.79,6884.87,2779.62,212.84,212.17,342.05,9324.27,185.68,358.02,237.98,197.13,4161.80,169.70,165.12,280.05,263.61,261.35,340.80,197.99,3068.51,230.08,76.60
2017-12-08,dsm2,base,99,16873.20,16150.20,2577.00,-9918.00,2384.92,7147.28,1.00,1.00,335.99,2.83,3.33,1097.95,1097.95,214.72,2454.25,334.57,237.73,2519.92,2519.92,297.01,440.19,217.38,6974.54,7070.46,10717.75,216.23,216.57,4717.55,370.75,4811.64,6893.80,2730.98,214.68,213.10,343.14,9414.34,186.03,375.92,239.35,197.90,4256.25,170.67,163.71,280.57,257.84,263.68,316.24,197.83,3039.53,235.55,76.60
2017-12-09,dsm2,base,99,16425.00,15873.00,2735.00,-9832.00,2386.73,6941.27,1.00,1.00,314.01,3.30,3.41,1109.52,1109.52,217.45,2604.59,318.65,241.30,2563.52,2563.52,306.48,466.18,219.75,6967.44,7011.34,10944.14,219.04,219.49,4653.46,381.47,4895.95,6806.54,2667.34,217.41,214.56,333.08,9645.19,186.37,380.62,240.60,199.71,4284.08,172.19,160.10,287.73,250.14,266.88,336.42,197.64,3031.47,233.73,76.60
2017-12-10,dsm2,base,99,16222.11,15752.00,2892.00,-9675.00,2407.23,7031.88,1.00,1.00,337.99,3.69,3.58,1182.94,1182.94,220.14,2733.23,329.98,246.40,2833.56,2833.56,315.71,532.76,222.72,7004.15,7018.67,11127.19,222.15,222.65,4728.84,405.72,5293.94,7141.55,2695.13,220.08,216.46,339.48,10214.00,186.95,373.71,241.73,203.14,4488.87,174.22,157.83,311.54,251.34,279.56,317.62,198.18,3037.65,237.20,76.60
2017-12-11,dsm2,base,99,16122.10,15709.10,2406.00,-9101.00,2403.84,7023.26,1.00,1.00,316.01,3.91,3.76,1302.35,1302.35,223.20,2837.99,323.41,253.14,3174.06,3174.06,323.53,637.80,227.78,7111.28,6988.46,11501.98,225.96,226.59,4894.69,437.89,5890.70,7585.52,2913.48,223.09,218.63,328.38,10952.35,187.87,363.99,242.75,206.49,4791.89,175.94,156.69,351.70,249.62,302.55,339.10,199.04,3090.96,237.00,79.40
2017-12-12,dsm2,base,99,15964.09,15555.10,1971.00,-7576.00,2383.08,7976.01,1.00,1.00,395.95,3.96,3.86,1452.41,1452.41,227.13,2974.40,337.59,261.27,3648.61,3648.61,332.74,761.66,233.94,7316.13,7018.67,12014.60,231.26,231.98,5116.29,477.49,6492.53,8028.11,3369.36,227.01,221.23,341.40,11688.63,188.92,356.47,243.61,210.43,5080.99,180.19,156.48,394.91,244.60,330.89,321.63,200.25,3176.05,237.82,79.40
2017-12-13,dsm2,base,99,16014.38,15580.40,1827.00,-8226.00,2339.68,7275.70,1.00,1.00,473.95,3.82,3.81,1566.47,1566.47,231.73,3204.95,328.64,268.62,3945.15,3928.60,341.44,842.50,240.37,7545.60,7158.07,12473.47,236.82,237.59,5342.68,494.41,6837.98,8399.39,3624.80,231.68,224.18,334.23,12025.83,189.76,351.78,244.31,211.83,5634.85,180.54,160.09,423.46,247.46,348.05,374.16,202.03,3246.83,241.64,79.40
